iso3,month,year,population_density,life_expectancy,positive_rate
VEN,8,2020,36.253,72.1,
VEN,9,2020,36.253,72.1,
VEN,10,2020,36.253,72.1,
VEN,11,2020,36.253,72.1,
VEN,12,2020,36.253,72.1,
VEN,1,2021,36.253,72.1,
VEN,2,2021,36.253,72.1,
VEN,3,2021,36.253,72.1,
VEN,4,2021,36.253,72.1,
VEN,5,2021,36.253,72.1,
VEN,6,2021,36.253,72.1,
VEN,7,2021,36.253,72.1,
VEN,8,2021,36.253,72.1,
VEN,9,2021,36.253,72.1,
VEN,10,2021,36.253,72.1,
VEN,11,2021,36.253,72.1,
VEN,12,2021,36.253,72.1,
VNM,1,2020,308.127,75.4,
VNM,2,2020,308.127,75.4,
VNM,3,2020,308.127,75.4,
VNM,4,2020,308.127,75.4,
VNM,5,2020,308.127,75.4,
VNM,6,2020,308.127,75.4,
VNM,7,2020,308.127,75.4,
VNM,8,2020,308.127,75.4,
VNM,9,2020,308.127,75.4,
VNM,10,2020,308.127,75.4,
VNM,11,2020,308.127,75.4,
VNM,12,2020,308.127,75.4,
VNM,1,2021,308.127,75.4,
VNM,2,2021,308.127,75.4,
VNM,3,2021,308.127,75.4,
VNM,4,2021,308.127,75.4,
VNM,5,2021,308.127,75.4,
VNM,6,2021,308.127,75.4,
VNM,7,2021,308.127,75.4,
VNM,8,2021,308.127,75.4,
VNM,9,2021,308.127,75.4,0.0227
VNM,10,2021,308.127,75.4,0.0166
VNM,11,2021,308.127,75.4,0.02985
VNM,12,2021,308.127,75.4,0.0797
YEM,1,2020,,66.1,
YEM,2,2020,,66.1,
YEM,3,2020,,66.1,
YEM,4,2020,53.508,66.1,
YEM,5,2020,53.508,66.1,
YEM,6,2020,53.508,66.1,
YEM,7,2020,53.508,66.1,
YEM,8,2020,53.508,66.1,
YEM,9,2020,53.508,66.1,
YEM,10,2020,53.508,66.1,
YEM,11,2020,53.508,66.1,
YEM,12,2020,53.508,66.1,
YEM,1,2021,53.508,66.1,
YEM,2,2021,53.508,66.1,
YEM,3,2021,53.508,66.1,
YEM,4,2021,53.508,66.1,
YEM,5,2021,53.508,66.1,
YEM,6,2021,53.508,66.1,
YEM,7,2021,53.508,66.1,
YEM,8,2021,53.508,66.1,
YEM,9,2021,53.508,66.1,
YEM,10,2021,53.508,66.1,
YEM,11,2021,53.508,66.1,
YEM,12,2021,53.508,66.1,
ZMB,1,2020,,63.9,
ZMB,2,2020,,63.9,
ZMB,3,2020,22.995,63.9,0.08505
ZMB,4,2020,22.995,63.9,0.0118
ZMB,5,2020,22.995,63.9,0.0339
ZMB,6,2020,22.995,63.9,0.0172
ZMB,7,2020,22.995,63.9,0.0676
ZMB,8,2020,22.995,63.9,0.2063
ZMB,9,2020,22.995,63.9,0.08675
ZMB,10,2020,22.995,63.9,0.0167
ZMB,11,2020,22.995,63.9,0.0079
ZMB,12,2020,22.995,63.9,0.0099
ZMB,1,2021,22.995,63.9,0.1105
ZMB,2,2021,22.995,63.9,0.1387
ZMB,3,2021,22.995,63.9,0.0756
ZMB,4,2021,22.995,63.9,0.0232
ZMB,5,2021,22.995,63.9,0.013
ZMB,6,2021,22.995,63.9,0.18185
ZMB,7,2021,22.995,63.9,0.2018
ZMB,8,2021,22.995,63.9,0.0605
ZMB,9,2021,22.995,63.9,0.01665
ZMB,10,2021,22.995,63.9,0.0049
ZMB,11,2021,22.995,63.9,0.003
ZMB,12,2021,22.995,63.9,0.0654
ZWE,1,2020,,61.5,
ZWE,2,2020,,61.5,
ZWE,3,2020,42.729,61.5,
ZWE,4,2020,42.729,61.5,
ZWE,5,2020,42.729,61.5,0.0038
ZWE,6,2020,42.729,61.5,0.0317
ZWE,7,2020,42.729,61.5,0.0762
ZWE,8,2020,42.729,61.5,0.0763
ZWE,9,2020,42.729,61.5,0.03825
ZWE,10,2020,42.729,61.5,0.025
ZWE,11,2020,42.729,61.5,0.0497
ZWE,12,2020,42.729,61.5,0.0804
ZWE,1,2021,42.729,61.5,0.1904
ZWE,2,2021,42.729,61.5,0.04065
ZWE,3,2021,42.729,61.5,0.0155
ZWE,4,2021,42.729,61.5,0.0262
ZWE,5,2021,42.729,61.5,0.0107
ZWE,6,2021,42.729,61.5,0.06195
ZWE,7,2021,42.729,61.5,0.1936
ZWE,8,2021,42.729,61.5,0.0843
ZWE,9,2021,42.729,61.5,0.04365
ZWE,10,2021,42.729,61.5,0.0196
ZWE,11,2021,42.729,61.5,0.0126
ZWE,12,2021,42.729,61.5,0.3116
