iso3,year,age,sex,val
AGO,2002,65,Male,5250.205
AGO,2002,65,Female,4312.112
AGO,2002,70,Male,4968.423
AGO,2002,70,Female,4336.922
AGO,2002,75,Male,3537.643
AGO,2002,75,Female,3283.002
AGO,2002,80,Male,2117.129
AGO,2002,80,Female,2099.908
AGO,2002,85,Male,1288.611
AGO,2002,85,Female,1520.473
AGO,2003,0,Male,79616.23
AGO,2003,0,Female,69698.31
AGO,2003,5,Male,7874.429
AGO,2003,5,Female,7484.021
AGO,2003,10,Male,3213.165
AGO,2003,10,Female,2414.962
AGO,2003,15,Male,2204.782
AGO,2003,15,Female,1704.13
AGO,2003,20,Male,2322.564
AGO,2003,20,Female,2218.681
AGO,2003,25,Male,2225.667
AGO,2003,25,Female,2668.758
AGO,2003,30,Male,2327.906
AGO,2003,30,Female,2675.955
AGO,2003,35,Male,2665.43
AGO,2003,35,Female,2498.955
AGO,2003,40,Male,3600.858
AGO,2003,40,Female,2671.647
AGO,2003,45,Male,3614.908
AGO,2003,45,Female,2532.829
AGO,2003,50,Male,4165.437
AGO,2003,50,Female,2668.792
AGO,2003,55,Male,4718.646
AGO,2003,55,Female,3175.187
AGO,2003,60,Male,5018.251
AGO,2003,60,Female,3795.504
AGO,2003,65,Male,5204.458
AGO,2003,65,Female,4463.297
AGO,2003,70,Male,4998.415
AGO,2003,70,Female,4425.532
AGO,2003,75,Male,3633.225
AGO,2003,75,Female,3508.536
AGO,2003,80,Male,2120.297
AGO,2003,80,Female,2091.862
AGO,2003,85,Male,1340.208
AGO,2003,85,Female,1620.518
AGO,2004,0,Male,78366.74
AGO,2004,0,Female,68564.43
AGO,2004,5,Male,7651.2
AGO,2004,5,Female,7371.456
AGO,2004,10,Male,3210.558
AGO,2004,10,Female,2401.186
AGO,2004,15,Male,2267.776
AGO,2004,15,Female,1731.671
AGO,2004,20,Male,2415.543
AGO,2004,20,Female,2284.076
AGO,2004,25,Male,2296.646
AGO,2004,25,Female,2758.216
AGO,2004,30,Male,2480.022
AGO,2004,30,Female,2874.824
AGO,2004,35,Male,2698.37
AGO,2004,35,Female,2594.738
AGO,2004,40,Male,3788.468
AGO,2004,40,Female,2801.024
AGO,2004,45,Male,3845.001
AGO,2004,45,Female,2725.078
AGO,2004,50,Male,4267.178
AGO,2004,50,Female,2698.509
AGO,2004,55,Male,4893.28
AGO,2004,55,Female,3263.392
AGO,2004,60,Male,5146.14
AGO,2004,60,Female,3745.573
AGO,2004,65,Male,5289.903
AGO,2004,65,Female,4558.849
AGO,2004,70,Male,5107.935
AGO,2004,70,Female,4522.4
AGO,2004,75,Male,3757.591
AGO,2004,75,Female,3681.434
AGO,2004,80,Male,2142.396
AGO,2004,80,Female,2115.819
AGO,2004,85,Male,1317.551
AGO,2004,85,Female,1618.439
AGO,2005,0,Male,76616.04
AGO,2005,0,Female,67144.35
AGO,2005,5,Male,7415.851
AGO,2005,5,Female,7189.579
AGO,2005,10,Male,3185.018
AGO,2005,10,Female,2389.458
AGO,2005,15,Male,2245.311
AGO,2005,15,Female,1725.51
AGO,2005,20,Male,2418.191
AGO,2005,20,Female,2297.283
AGO,2005,25,Male,2309.951
AGO,2005,25,Female,2795.637
AGO,2005,30,Male,2540.986
AGO,2005,30,Female,2988.007
AGO,2005,35,Male,2703.323
AGO,2005,35,Female,2668.529
AGO,2005,40,Male,3789.292
AGO,2005,40,Female,2841.077
AGO,2005,45,Male,3935.703
AGO,2005,45,Female,2838.61
AGO,2005,50,Male,4252.805
AGO,2005,50,Female,2722.197
AGO,2005,55,Male,4851.583
AGO,2005,55,Female,3238.555
AGO,2005,60,Male,5138.884
AGO,2005,60,Female,3682.204
AGO,2005,65,Male,5233.497
AGO,2005,65,Female,4524.708
AGO,2005,70,Male,5083.389
AGO,2005,70,Female,4603.243
AGO,2005,75,Male,3785.009
AGO,2005,75,Female,3769.578
AGO,2005,80,Male,2133.437
AGO,2005,80,Female,2167.65
AGO,2005,85,Male,1180.3
AGO,2005,85,Female,1486.222
AGO,2006,0,Male,74658.65
AGO,2006,0,Female,65119.35
AGO,2006,5,Male,7235.572
AGO,2006,5,Female,6981.2
AGO,2006,10,Male,3159.098
AGO,2006,10,Female,2349.189
AGO,2006,15,Male,2270.993
AGO,2006,15,Female,1713.02
AGO,2006,20,Male,2482.978
AGO,2006,20,Female,2292.075
AGO,2006,25,Male,2370.558
AGO,2006,25,Female,2800.169
AGO,2006,30,Male,2614.211
AGO,2006,30,Female,3034.409
AGO,2006,35,Male,2778.567
AGO,2006,35,Female,2741.486
AGO,2006,40,Male,3789.662
AGO,2006,40,Female,2838.264
AGO,2006,45,Male,4112.402
AGO,2006,45,Female,2914.785
AGO,2006,50,Male,4372.192
AGO,2006,50,Female,2772.741
AGO,2006,55,Male,4883.385
AGO,2006,55,Female,3157.528
AGO,2006,60,Male,5247.523
AGO,2006,60,Female,3632.542
AGO,2006,65,Male,5253.739
AGO,2006,65,Female,4393.341
AGO,2006,70,Male,5133.433
AGO,2006,70,Female,4663.5
AGO,2006,75,Male,3930.529
AGO,2006,75,Female,3856.347
AGO,2006,80,Male,2305.013
AGO,2006,80,Female,2357.193
AGO,2006,85,Male,1316.192
AGO,2006,85,Female,1604.792
AGO,2007,0,Male,72303
AGO,2007,0,Female,63009.51
AGO,2007,5,Male,7019.579
AGO,2007,5,Female,6801.372
AGO,2007,10,Male,3126.725
AGO,2007,10,Female,2310.47
AGO,2007,15,Male,2279.23
AGO,2007,15,Female,1691.786
AGO,2007,20,Male,2530.528
AGO,2007,20,Female,2268.345
AGO,2007,25,Male,2425.622
AGO,2007,25,Female,2776.68
AGO,2007,30,Male,2652.277
AGO,2007,30,Female,3016.776
AGO,2007,35,Male,2867.954
AGO,2007,35,Female,2806.139
AGO,2007,40,Male,3674.458
AGO,2007,40,Female,2773.199
AGO,2007,45,Male,4229.242
AGO,2007,45,Female,2939.94
AGO,2007,50,Male,4442.848
AGO,2007,50,Female,2826.411
AGO,2007,55,Male,4808.664
AGO,2007,55,Female,3012.392
AGO,2007,60,Male,5308.912
AGO,2007,60,Female,3597.34
AGO,2007,65,Male,5202.335
AGO,2007,65,Female,4186.778
AGO,2007,70,Male,5105.631
AGO,2007,70,Female,4713.208
AGO,2007,75,Male,4005.959
AGO,2007,75,Female,3870.902
AGO,2007,80,Male,2425.261
AGO,2007,80,Female,2521.03
AGO,2007,85,Male,1401.964
AGO,2007,85,Female,1661.562
AGO,2008,0,Male,69644.35
AGO,2008,0,Female,60294.19
AGO,2008,5,Male,6801.59
AGO,2008,5,Female,6581.688
AGO,2008,10,Male,3075.178
AGO,2008,10,Female,2280.069
AGO,2008,15,Male,2272.926
AGO,2008,15,Female,1688.769
AGO,2008,20,Male,2565.749
AGO,2008,20,Female,2287.442
AGO,2008,25,Male,2460.779
AGO,2008,25,Female,2820.839
AGO,2008,30,Male,2667.238
AGO,2008,30,Female,3062.508
AGO,2008,35,Male,2976.375
AGO,2008,35,Female,2960.174
AGO,2008,40,Male,3559.348
AGO,2008,40,Female,2788.762
AGO,2008,45,Male,4349.367
AGO,2008,45,Female,3035.243
AGO,2008,50,Male,4550.847
AGO,2008,50,Female,2991.694
AGO,2008,55,Male,4755.648
AGO,2008,55,Female,2964.628
AGO,2008,60,Male,5400.722
AGO,2008,60,Female,3675.905
AGO,2008,65,Male,5196.753
AGO,2008,65,Female,4074.86
AGO,2008,70,Male,5081.114
AGO,2008,70,Female,4833.78
AGO,2008,75,Male,4050.52
AGO,2008,75,Female,3927.061
AGO,2008,80,Male,2506.414
AGO,2008,80,Female,2684.197
AGO,2008,85,Male,1441.955
AGO,2008,85,Female,1695.013
AGO,2009,0,Male,66959.79
AGO,2009,0,Female,57977
AGO,2009,5,Male,6550.773
AGO,2009,5,Female,6408.653
AGO,2009,10,Male,3039.327
AGO,2009,10,Female,2242.287
AGO,2009,15,Male,2313.73
AGO,2009,15,Female,1685.661
AGO,2009,20,Male,2648.703
AGO,2009,20,Female,2288.914
AGO,2009,25,Male,2541.718
AGO,2009,25,Female,2841.376
AGO,2009,30,Male,2725.222
AGO,2009,30,Female,3083.712
AGO,2009,35,Male,3111.424
AGO,2009,35,Female,3079.358
AGO,2009,40,Male,3519.674
AGO,2009,40,Female,2805.069
AGO,2009,45,Male,4465.076
AGO,2009,45,Female,3080.985
AGO,2009,50,Male,4727.428
AGO,2009,50,Female,3121.523
AGO,2009,55,Male,4790.678
AGO,2009,55,Female,2926.566
AGO,2009,60,Male,5517.718
AGO,2009,60,Female,3699.613
AGO,2009,65,Male,5260.168
AGO,2009,65,Female,3969.897
AGO,2009,70,Male,5095.39
AGO,2009,70,Female,4870.147
AGO,2009,75,Male,4083.723
AGO,2009,75,Female,3971.569
AGO,2009,80,Male,2546.608
AGO,2009,80,Female,2773.407
AGO,2009,85,Male,1418.401
AGO,2009,85,Female,1681.764
AGO,2010,0,Male,64474.04
AGO,2010,0,Female,55411.73
AGO,2010,5,Male,6364.168
AGO,2010,5,Female,6156.22
AGO,2010,10,Male,2999.937
AGO,2010,10,Female,2212.35
AGO,2010,15,Male,2332.072
AGO,2010,15,Female,1685.734
AGO,2010,20,Male,2704.533
AGO,2010,20,Female,2293.217
AGO,2010,25,Male,2601.634
AGO,2010,25,Female,2864.204
AGO,2010,30,Male,2772.824
AGO,2010,30,Female,3117.996
AGO,2010,35,Male,3200.881
AGO,2010,35,Female,3176.894
AGO,2010,40,Male,3531.965
AGO,2010,40,Female,2867.671
AGO,2010,45,Male,4489.813
AGO,2010,45,Female,3112.068
AGO,2010,50,Male,4893.068
AGO,2010,50,Female,3241.812
AGO,2010,55,Male,4862.784
AGO,2010,55,Female,2964.61
AGO,2010,60,Male,5582.109
AGO,2010,60,Female,3695.985
AGO,2010,65,Male,5349.783
AGO,2010,65,Female,3943.974
AGO,2010,70,Male,5108.82
AGO,2010,70,Female,4857.067
AGO,2010,75,Male,4081.634
AGO,2010,75,Female,4056.688
AGO,2010,80,Male,2540.775
AGO,2010,80,Female,2817.4
AGO,2010,85,Male,1307.069
AGO,2010,85,Female,1613.942
AGO,2011,0,Male,62055.2
AGO,2011,0,Female,53292.42
AGO,2011,5,Male,6116.536
AGO,2011,5,Female,5990.682
AGO,2011,10,Male,2962.031
AGO,2011,10,Female,2173.893
AGO,2011,15,Male,2370.264
AGO,2011,15,Female,1688.416
AGO,2011,20,Male,2778.921
AGO,2011,20,Female,2294.765
AGO,2011,25,Male,2682.876
AGO,2011,25,Female,2887.963
AGO,2011,30,Male,2848.902
AGO,2011,30,Female,3167.724
AGO,2011,35,Male,3291.683
AGO,2011,35,Female,3256.713
AGO,2011,40,Male,3623.791
AGO,2011,40,Female,2970.007
AGO,2011,45,Male,4479.644
AGO,2011,45,Female,3122.952
AGO,2011,50,Male,5095.358
AGO,2011,50,Female,3342.829
AGO,2011,55,Male,4990.692
AGO,2011,55,Female,3047.193
AGO,2011,60,Male,5617.897
AGO,2011,60,Female,3638.378
AGO,2011,65,Male,5462.405
AGO,2011,65,Female,3936.382
AGO,2011,70,Male,5149.43
AGO,2011,70,Female,4762.592
AGO,2011,75,Male,4159.019
AGO,2011,75,Female,4195.477
AGO,2011,80,Male,2702.857
AGO,2011,80,Female,2967.833
AGO,2011,85,Male,1496.845
AGO,2011,85,Female,1850.902
AGO,2012,0,Male,59835.28
AGO,2012,0,Female,50886.63
AGO,2012,5,Male,5962.022
AGO,2012,5,Female,5772.776
AGO,2012,10,Male,2941.341
AGO,2012,10,Female,2133.961
AGO,2012,15,Male,2401.429
AGO,2012,15,Female,1669.697
AGO,2012,20,Male,2831.58
AGO,2012,20,Female,2263.919
AGO,2012,25,Male,2748.302
AGO,2012,25,Female,2880.817
AGO,2012,30,Male,2942.415
AGO,2012,30,Female,3206.341
AGO,2012,35,Male,3380.769
AGO,2012,35,Female,3295.428
AGO,2012,40,Male,3807.169
AGO,2012,40,Female,3101.565
AGO,2012,45,Male,4439.991
AGO,2012,45,Female,3107.741
AGO,2012,50,Male,5365.944
AGO,2012,50,Female,3435.869
AGO,2012,55,Male,5201.101
AGO,2012,55,Female,3183.411
AGO,2012,60,Male,5673.598
AGO,2012,60,Female,3558.683
AGO,2012,65,Male,5640.339
AGO,2012,65,Female,3980.515
AGO,2012,70,Male,5205.053
AGO,2012,70,Female,4620.108
AGO,2012,75,Male,4210.604
AGO,2012,75,Female,4333.561
AGO,2012,80,Male,2822.055
AGO,2012,80,Female,3054.716
AGO,2012,85,Male,1641.607
AGO,2012,85,Female,2048.029
AGO,2013,0,Male,57658.7
AGO,2013,0,Female,48981.69
AGO,2013,5,Male,5788.532
AGO,2013,5,Female,5637.379
AGO,2013,10,Male,2925.51
AGO,2013,10,Female,2112.311
AGO,2013,15,Male,2426.763
AGO,2013,15,Female,1659.833
AGO,2013,20,Male,2881.825
AGO,2013,20,Female,2229.691
AGO,2013,25,Male,2812.579
AGO,2013,25,Female,2817.023
AGO,2013,30,Male,3018.038
AGO,2013,30,Female,3151.176
AGO,2013,35,Male,3435.401
AGO,2013,35,Female,3223.621
AGO,2013,40,Male,3988.199
AGO,2013,40,Female,3168.33
AGO,2013,45,Male,4334.843
AGO,2013,45,Female,3039.904
AGO,2013,50,Male,5553.303
AGO,2013,50,Female,3473.924
AGO,2013,55,Male,5371.166
AGO,2013,55,Female,3324.105
AGO,2013,60,Male,5670.539
AGO,2013,60,Female,3476.991
AGO,2013,65,Male,5780.875
AGO,2013,65,Female,4044.8
AGO,2013,70,Male,5229.437
AGO,2013,70,Female,4481.693
AGO,2013,75,Male,4221.038
AGO,2013,75,Female,4451.045
AGO,2013,80,Male,2873.865
AGO,2013,80,Female,3108.242
AGO,2013,85,Male,1722.965
AGO,2013,85,Female,2181.986
AGO,2014,0,Male,55805.02
AGO,2014,0,Female,47241.29
AGO,2014,5,Male,5674.274
AGO,2014,5,Female,5479.611
AGO,2014,10,Male,2916.462
AGO,2014,10,Female,2102.33
AGO,2014,15,Male,2410.938
AGO,2014,15,Female,1629.057
AGO,2014,20,Male,2871.784
AGO,2014,20,Female,2165.846
AGO,2014,25,Male,2835.091
AGO,2014,25,Female,2699.103
AGO,2014,30,Male,3053.756
AGO,2014,30,Female,3018.739
AGO,2014,35,Male,3442.674
AGO,2014,35,Female,3067.003
AGO,2014,40,Male,4081.78
AGO,2014,40,Female,3122.377
AGO,2014,45,Male,4195.566
AGO,2014,45,Female,2916.578
AGO,2014,50,Male,5575.723
AGO,2014,50,Female,3396.95
AGO,2014,55,Male,5470.556
AGO,2014,55,Female,3379.955
AGO,2014,60,Male,5627.881
AGO,2014,60,Female,3388.463
AGO,2014,65,Male,5825.493
AGO,2014,65,Female,4035.316
AGO,2014,70,Male,5238.416
AGO,2014,70,Female,4358.119
AGO,2014,75,Male,4195.036
AGO,2014,75,Female,4470.33
AGO,2014,80,Male,2849.813
AGO,2014,80,Female,3131.556
AGO,2014,85,Male,1711.819
AGO,2014,85,Female,2209.666
AGO,2015,0,Male,54232.18
AGO,2015,0,Female,45376.22
AGO,2015,5,Male,5594.634
AGO,2015,5,Female,5324.235
AGO,2015,10,Male,2920.867
AGO,2015,10,Female,2102.107
AGO,2015,15,Male,2445.186
AGO,2015,15,Female,1654.917
AGO,2015,20,Male,2916.553
AGO,2015,20,Female,2182.63
AGO,2015,25,Male,2887.489
AGO,2015,25,Female,2742.784
AGO,2015,30,Male,3125.068
AGO,2015,30,Female,3113.66
AGO,2015,35,Male,3509.782
AGO,2015,35,Female,3143.13
AGO,2015,40,Male,4203.776
AGO,2015,40,Female,3260.278
AGO,2015,45,Male,4228.008
AGO,2015,45,Female,3000.539
AGO,2015,50,Male,5619.141
AGO,2015,50,Female,3462.875
AGO,2015,55,Male,5693.318
AGO,2015,55,Female,3557.056
AGO,2015,60,Male,5750.663
AGO,2015,60,Female,3491.519
AGO,2015,65,Male,5913.714
AGO,2015,65,Female,4092.611
AGO,2015,70,Male,5337.573
AGO,2015,70,Female,4401.029
AGO,2015,75,Male,4191.091
AGO,2015,75,Female,4502.82
AGO,2015,80,Male,2797.721
AGO,2015,80,Female,3219.189
AGO,2015,85,Male,1600.931
AGO,2015,85,Female,2159.078
AGO,2016,0,Male,53135.34
AGO,2016,0,Female,44236.56
AGO,2016,5,Male,5555.806
AGO,2016,5,Female,5206.135
AGO,2016,10,Male,2937.247
AGO,2016,10,Female,2114.954
AGO,2016,15,Male,2509.502
AGO,2016,15,Female,1711.923
AGO,2016,20,Male,2981.348
AGO,2016,20,Female,2240.294
AGO,2016,25,Male,2963.206
AGO,2016,25,Female,2895.455
AGO,2016,30,Male,3229.57
AGO,2016,30,Female,3374.164
AGO,2016,35,Male,3623.646
AGO,2016,35,Female,3398.391
AGO,2016,40,Male,4338.869
AGO,2016,40,Female,3531.306
AGO,2016,45,Male,4357.337
AGO,2016,45,Female,3239.9
AGO,2016,50,Male,5590.954
AGO,2016,50,Female,3595.947
AGO,2016,55,Male,5918.417
AGO,2016,55,Female,3776.029
AGO,2016,60,Male,5898.498
AGO,2016,60,Female,3676.267
AGO,2016,65,Male,5932.256
AGO,2016,65,Female,4103.972
AGO,2016,70,Male,5459.58
AGO,2016,70,Female,4483.531
AGO,2016,75,Male,4243.279
AGO,2016,75,Female,4511.871
AGO,2016,80,Male,2904.774
AGO,2016,80,Female,3456.673
AGO,2016,85,Male,1819.327
AGO,2016,85,Female,2444.284
AGO,2017,0,Male,51893.76
AGO,2017,0,Female,43397.79
AGO,2017,5,Male,5432.051
AGO,2017,5,Female,5177.186
AGO,2017,10,Male,2963.944
AGO,2017,10,Female,2130.471
AGO,2017,15,Male,2542.006
AGO,2017,15,Female,1738.805
AGO,2017,20,Male,3020.44
AGO,2017,20,Female,2277.719
AGO,2017,25,Male,2997.006
AGO,2017,25,Female,3015.698
AGO,2017,30,Male,3306.073
AGO,2017,30,Female,3614.124
AGO,2017,35,Male,3727.699
AGO,2017,35,Female,3652.885
AGO,2017,40,Male,4434.886
AGO,2017,40,Female,3776.411
AGO,2017,45,Male,4553.841
AGO,2017,45,Female,3536.641
AGO,2017,50,Male,5488.978
AGO,2017,50,Female,3709
AGO,2017,55,Male,6178.455
AGO,2017,55,Female,3993.603
AGO,2017,60,Male,6092.933
AGO,2017,60,Female,3922.917
AGO,2017,65,Male,5926.13
AGO,2017,65,Female,4077.805
AGO,2017,70,Male,5611.615
AGO,2017,70,Female,4622.498
AGO,2017,75,Male,4278.976
AGO,2017,75,Female,4468.054
AGO,2017,80,Male,2972.484
AGO,2017,80,Female,3687.142
AGO,2017,85,Male,1991.966
AGO,2017,85,Female,2665.411
AGO,2018,0,Male,50990.38
AGO,2018,0,Female,42367.35
AGO,2018,5,Male,5446.943
AGO,2018,5,Female,5052.186
AGO,2018,10,Male,3009.202
AGO,2018,10,Female,2150.766
AGO,2018,15,Male,2597.544
AGO,2018,15,Female,1750.917
AGO,2018,20,Male,3082.768
AGO,2018,20,Female,2301.749
AGO,2018,25,Male,3042.736
AGO,2018,25,Female,3051.716
AGO,2018,30,Male,3389.995
AGO,2018,30,Female,3708.882
AGO,2018,35,Male,3842.768
AGO,2018,35,Female,3789.073
AGO,2018,40,Male,4517.131
AGO,2018,40,Female,3892.004
AGO,2018,45,Male,4797.695
AGO,2018,45,Female,3786.54
AGO,2018,50,Male,5385.545
AGO,2018,50,Female,3769.796
AGO,2018,55,Male,6446.945
AGO,2018,55,Female,4168.405
AGO,2018,60,Male,6350.644
AGO,2018,60,Female,4196.033
AGO,2018,65,Male,5956.991
AGO,2018,65,Female,4062.147
AGO,2018,70,Male,5780.665
AGO,2018,70,Female,4787.202
AGO,2018,75,Male,4323.699
AGO,2018,75,Female,4426.446
AGO,2018,80,Male,3004.836
AGO,2018,80,Female,3870.085
AGO,2018,85,Male,2092.461
AGO,2018,85,Female,2818.77
AGO,2019,0,Male,50233.56
AGO,2019,0,Female,41677.03
AGO,2019,5,Male,5375.193
AGO,2019,5,Female,4965.641
AGO,2019,10,Male,3048.538
AGO,2019,10,Female,2161.793
AGO,2019,15,Male,2640.805
AGO,2019,15,Female,1741.461
AGO,2019,20,Male,3123.593
AGO,2019,20,Female,2290.768
AGO,2019,25,Male,3056.854
AGO,2019,25,Female,3032.62
AGO,2019,30,Male,3426.595
AGO,2019,30,Female,3700.176
AGO,2019,35,Male,3922.172
AGO,2019,35,Female,3836.632
AGO,2019,40,Male,4572.836
AGO,2019,40,Female,3922.019
AGO,2019,45,Male,5007.075
AGO,2019,45,Female,3952.172
AGO,2019,50,Male,5342.327
AGO,2019,50,Female,3823.87
AGO,2019,55,Male,6658.601
AGO,2019,55,Female,4294.342
AGO,2019,60,Male,6654.288
AGO,2019,60,Female,4464.951
AGO,2019,65,Male,6064.989
AGO,2019,65,Female,4123.016
AGO,2019,70,Male,5924.565
AGO,2019,70,Female,4940.873
AGO,2019,75,Male,4389.509
AGO,2019,75,Female,4463.419
AGO,2019,80,Male,2999.763
AGO,2019,80,Female,3980.425
AGO,2019,85,Male,2091.298
AGO,2019,85,Female,2915.507
ALB,2000,0,Male,837.9221
ALB,2000,0,Female,613.231
ALB,2000,5,Male,65.88922
ALB,2000,5,Female,76.32571
ALB,2000,10,Male,79.07623
ALB,2000,10,Female,39.36823
ALB,2000,15,Male,155.6037
ALB,2000,15,Female,52.13542
ALB,2000,20,Male,221.8578
ALB,2000,20,Female,56.54879
ALB,2000,25,Male,199.1346
ALB,2000,25,Female,61.90469
ALB,2000,30,Male,162.6219
ALB,2000,30,Female,57.63851
ALB,2000,35,Male,201.1803
ALB,2000,35,Female,103.9068
ALB,2000,40,Male,263.2359
ALB,2000,40,Female,145.0948
ALB,2000,45,Male,289.7118
ALB,2000,45,Female,192.145
ALB,2000,50,Male,349.468
ALB,2000,50,Female,162.7423
ALB,2000,55,Male,499.3585
ALB,2000,55,Female,220.3666
ALB,2000,60,Male,894.3633
ALB,2000,60,Female,375.8383
ALB,2000,65,Male,1343.032
ALB,2000,65,Female,517.2266
ALB,2000,70,Male,1683.151
ALB,2000,70,Female,827.8817
ALB,2000,75,Male,1416.182
ALB,2000,75,Female,1144.809
ALB,2000,80,Male,1253.129
ALB,2000,80,Female,1103.617
ALB,2000,85,Male,1508.812
ALB,2000,85,Female,2427.019
ALB,2001,0,Male,754.6804
ALB,2001,0,Female,549.307
ALB,2001,5,Male,61.65015
ALB,2001,5,Female,71.90985
ALB,2001,10,Male,79.27525
ALB,2001,10,Female,37.04784
ALB,2001,15,Male,125.8951
ALB,2001,15,Female,57.90142
ALB,2001,20,Male,152.1282
ALB,2001,20,Female,67.20726
ALB,2001,25,Male,172.457
ALB,2001,25,Female,70.31423
ALB,2001,30,Male,171.8759
ALB,2001,30,Female,79.99158
ALB,2001,35,Male,218.9822
ALB,2001,35,Female,89.46184
ALB,2001,40,Male,218.5546
ALB,2001,40,Female,133.1903
ALB,2001,45,Male,290.5695
ALB,2001,45,Female,146.9948
ALB,2001,50,Male,361.144
ALB,2001,50,Female,158.2763
ALB,2001,55,Male,495.0958
ALB,2001,55,Female,168.6461
ALB,2001,60,Male,804.7588
ALB,2001,60,Female,312.2792
ALB,2001,65,Male,985.0198
ALB,2001,65,Female,458.7878
ALB,2001,70,Male,1317.265
ALB,2001,70,Female,781.6114
ALB,2001,75,Male,1106.109
ALB,2001,75,Female,966.4313
ALB,2001,80,Male,1036.635
ALB,2001,80,Female,984.2506
ALB,2001,85,Male,905.7967
ALB,2001,85,Female,1283.295
ALB,2002,0,Male,677.7371
ALB,2002,0,Female,489.5859
ALB,2002,5,Male,57.59558
ALB,2002,5,Female,67.41463
ALB,2002,10,Male,76.35017
ALB,2002,10,Female,36.61956
ALB,2002,15,Male,115.1173
ALB,2002,15,Female,43.18118
ALB,2002,20,Male,144.1296
ALB,2002,20,Female,67.23133
ALB,2002,25,Male,167.9413
ALB,2002,25,Female,69.26273
ALB,2002,30,Male,164.1979
ALB,2002,30,Female,67.66941
ALB,2002,35,Male,195.4211
ALB,2002,35,Female,97.05089
ALB,2002,40,Male,238.4043
ALB,2002,40,Female,137.44
ALB,2002,45,Male,289.6487
ALB,2002,45,Female,151.7237
ALB,2002,50,Male,367.0469
ALB,2002,50,Female,187.3318
ALB,2002,55,Male,509.3769
ALB,2002,55,Female,193.2537
ALB,2002,60,Male,795.5516
ALB,2002,60,Female,361.5581
ALB,2002,65,Male,1098.569
ALB,2002,65,Female,548.3197
ALB,2002,70,Male,1350.92
ALB,2002,70,Female,790.1158
ALB,2002,75,Male,1407.671
ALB,2002,75,Female,1082.719
ALB,2002,80,Male,1107.614
ALB,2002,80,Female,1134.583
ALB,2002,85,Male,1153.157
ALB,2002,85,Female,1725.025
ALB,2003,0,Male,606.083
ALB,2003,0,Female,433.3493
ALB,2003,5,Male,54.18595
ALB,2003,5,Female,62.36856
ALB,2003,10,Male,71.51466
ALB,2003,10,Female,37.81267
ALB,2003,15,Male,117.1837
ALB,2003,15,Female,51.15124
ALB,2003,20,Male,139.684
ALB,2003,20,Female,64.97781
ALB,2003,25,Male,127.4358
ALB,2003,25,Female,58.86761
ALB,2003,30,Male,144.4477
ALB,2003,30,Female,59.57092
ALB,2003,35,Male,147.1773
ALB,2003,35,Female,94.89129
ALB,2003,40,Male,271.7977
ALB,2003,40,Female,138.1013
ALB,2003,45,Male,303.2471
ALB,2003,45,Female,164.1379
ALB,2003,50,Male,428.5373
ALB,2003,50,Female,204.532
ALB,2003,55,Male,558.8993
ALB,2003,55,Female,242.2806
ALB,2003,60,Male,828.0379
ALB,2003,60,Female,362.605
ALB,2003,65,Male,1200.876
ALB,2003,65,Female,573.2829
ALB,2003,70,Male,1610.278
ALB,2003,70,Female,857.2857
ALB,2003,75,Male,1541.689
ALB,2003,75,Female,1187.762
ALB,2003,80,Male,1118.096
ALB,2003,80,Female,1298.9
ALB,2003,85,Male,1509.005
ALB,2003,85,Female,2203.282
ALB,2004,0,Male,539.6292
ALB,2004,0,Female,383.1371
ALB,2004,5,Male,50.2481
ALB,2004,5,Female,57.82868
ALB,2004,10,Male,65.50403
ALB,2004,10,Female,39.50165
ALB,2004,15,Male,104.078
ALB,2004,15,Female,50.60397
ALB,2004,20,Male,135.549
ALB,2004,20,Female,66.21493
ALB,2004,25,Male,123.3665
ALB,2004,25,Female,37.50523
ALB,2004,30,Male,147.8514
ALB,2004,30,Female,61.51568
ALB,2004,35,Male,158.3253
ALB,2004,35,Female,85.08611
ALB,2004,40,Male,250.9276
ALB,2004,40,Female,118.4219
ALB,2004,45,Male,327.8987
ALB,2004,45,Female,158.7173
ALB,2004,50,Male,434.644
ALB,2004,50,Female,197.1091
ALB,2004,55,Male,519.7381
ALB,2004,55,Female,232.5624
ALB,2004,60,Male,852.0769
ALB,2004,60,Female,377.9614
ALB,2004,65,Male,1167.957
ALB,2004,65,Female,543.5212
ALB,2004,70,Male,1525.45
ALB,2004,70,Female,888.6894
ALB,2004,75,Male,1612.6
ALB,2004,75,Female,1126.175
ALB,2004,80,Male,1000.538
ALB,2004,80,Female,1327.739
ALB,2004,85,Male,1376.502
ALB,2004,85,Female,2129.528
ALB,2005,0,Male,478.4458
ALB,2005,0,Female,338.4059
ALB,2005,5,Male,45.87771
ALB,2005,5,Female,53.84708
ALB,2005,10,Male,59.86095
ALB,2005,10,Female,40.57177
ALB,2005,15,Male,156.7755
ALB,2005,15,Female,69.08453
ALB,2005,20,Male,196.5598
ALB,2005,20,Female,81.57458
ALB,2005,25,Male,205.9016
ALB,2005,25,Female,123.5431
ALB,2005,30,Male,199.7456
ALB,2005,30,Female,140.3943
ALB,2005,35,Male,220.0655
ALB,2005,35,Female,176.0973
ALB,2005,40,Male,275.1814
ALB,2005,40,Female,215.5307
ALB,2005,45,Male,377.874
ALB,2005,45,Female,179.9451
ALB,2005,50,Male,532.7069
ALB,2005,50,Female,248.7394
