iso3,year,month,observed
DEU,2018,6,69576.2857142857
DEU,2018,7,76464.4285714286
DEU,2018,8,77334.8571428572
DEU,2018,9,69962.2857142857
DEU,2018,10,74054.7142857143
DEU,2018,11,74978.2857142857
DEU,2018,12,75813.4285714286
DEU,2019,1,90675.4285714286
DEU,2019,2,80990.5714285714
DEU,2019,3,86433.2857142857
DEU,2019,4,77163
DEU,2019,5,75782.4285714286
DEU,2019,6,73313.8571428572
DEU,2019,7,76726.1428571429
DEU,2019,8,73674.2857142857
DEU,2019,9,71021.2857142857
DEU,2019,10,77268.1428571429
DEU,2019,11,78213.5714285714
DEU,2019,12,75510
DEU,2020,1,93020.1428571429
DEU,2020,2,79968.8571428572
DEU,2020,3,87771.1428571429
DEU,2020,4,82926.8571428572
DEU,2020,5,76177
DEU,2020,6,72144
DEU,2020,7,73912.5714285714
DEU,2020,8,78692.2857142857
DEU,2020,9,74213.2857142857
DEU,2020,10,79975.8571428572
DEU,2020,11,86678.2857142857
DEU,2020,12,115900.714285714
DEU,2021,1,99179.1428571429
DEU,2021,2,81619.2857142857
DEU,2021,3,81719.1428571429
DEU,2021,4,81798.1428571429
DEU,2021,5,80837
DEU,2021,6,76333.8571428572
DEU,2021,7,76667.4285714286
DEU,2021,8,76587
DEU,2021,9,77802.2857142857
DEU,2021,10,85195.1428571429
DEU,2021,11,94191.4285714286
DEU,2021,12,104867.142857143
DNK,2015,1,5482
DNK,2015,2,4532
DNK,2015,3,5020.42857142857
DNK,2015,4,4375
DNK,2015,5,4271.57142857143
DNK,2015,6,4052.71428571429
DNK,2015,7,4169
DNK,2015,8,4095.42857142857
DNK,2015,9,3993.85714285714
DNK,2015,10,4276
DNK,2015,11,4340.71428571429
DNK,2015,12,4826.28571428571
DNK,2016,1,4492.71428571429
DNK,2016,2,4480.85714285714
DNK,2016,3,4972.71428571429
DNK,2016,4,4398.71428571429
DNK,2016,5,4383.42857142857
DNK,2016,6,4001.28571428571
DNK,2016,7,4140.14285714286
DNK,2016,8,4141
DNK,2016,9,4028.71428571429
DNK,2016,10,4388
DNK,2016,11,4401.57142857143
DNK,2016,12,4751.85714285714
DNK,2017,1,4946
DNK,2017,2,4681.28571428571
DNK,2017,3,4925
DNK,2017,4,4238
DNK,2017,5,4460
DNK,2017,6,4201.71428571429
DNK,2017,7,4102.85714285714
DNK,2017,8,4137.42857142857
DNK,2017,9,4142.71428571429
DNK,2017,10,4285.28571428572
DNK,2017,11,4328.28571428572
DNK,2017,12,4654.42857142857
DNK,2018,1,5206.14285714286
DNK,2018,2,4962.85714285714
DNK,2018,3,5629
DNK,2018,4,4650.57142857143
DNK,2018,5,4409.28571428571
DNK,2018,6,4102.14285714286
DNK,2018,7,4527.57142857143
DNK,2018,8,4456.85714285714
DNK,2018,9,4149.14285714286
DNK,2018,10,4383.85714285714
DNK,2018,11,4225.57142857143
DNK,2018,12,4373
DNK,2019,1,5351.57142857143
DNK,2019,2,4660
DNK,2019,3,4641.42857142857
DNK,2019,4,4466.28571428571
DNK,2019,5,4424.28571428571
DNK,2019,6,4251
DNK,2019,7,4248.14285714286
DNK,2019,8,4281.28571428571
DNK,2019,9,4249.71428571429
DNK,2019,10,4432.71428571429
DNK,2019,11,4507.57142857143
DNK,2019,12,4291
DNK,2020,1,5308.71428571429
DNK,2020,2,4353.28571428571
DNK,2020,3,4874.42857142857
DNK,2020,4,4716.14285714286
DNK,2020,5,4376.85714285714
DNK,2020,6,4183.42857142857
DNK,2020,7,4338.71428571429
DNK,2020,8,4319.85714285714
DNK,2020,9,4312.71428571429
DNK,2020,10,4447.85714285714
DNK,2020,11,4617.71428571429
DNK,2020,12,5628.28571428571
DNK,2021,1,5107.28571428571
DNK,2021,2,4317.85714285714
DNK,2021,3,4444.85714285714
DNK,2021,4,4351.14285714286
DNK,2021,5,4686.42857142857
DNK,2021,6,4401.71428571429
DNK,2021,7,4593.71428571429
DNK,2021,8,4779.85714285714
DNK,2021,9,4609
DNK,2021,10,4980.14285714286
DNK,2021,11,4981.28571428572
DNK,2021,12,5777.71428571429
ECU,2015,1,7219.21085977177
ECU,2015,2,5819.66259318897
ECU,2015,3,6492.18785799263
ECU,2015,4,6450.77620375595
ECU,2015,5,6828.28484377752
ECU,2015,6,6474.96060983017
ECU,2015,7,6421.62239917333
ECU,2015,8,6356.52327871327
ECU,2015,9,6007.50585680654
ECU,2015,10,6359.50491781831
ECU,2015,11,6018.60418014197
ECU,2015,12,6977.36679902956
ECU,2016,1,6086.26745995102
ECU,2016,2,6384.40640701853
ECU,2016,3,7335.31799559717
ECU,2016,4,7426.14288444669
ECU,2016,5,6606.3857683902
ECU,2016,6,6388.40603515135
ECU,2016,7,6417.40333911432
ECU,2016,8,6588.2207906203
ECU,2016,9,6283.41579666475
ECU,2016,10,6594.38688399173
ECU,2016,11,6485.73031971671
ECU,2016,12,6890.85931933723
ECU,2017,1,6932.94525786949
ECU,2017,2,6580.09098244229
ECU,2017,3,7641.77786801239
ECU,2017,4,6943.46840494654
ECU,2017,5,6962.87045736984
ECU,2017,6,6615.7710280004
ECU,2017,7,6800.7482227141
ECU,2017,8,6565.45723103827
ECU,2017,9,6150.45061818727
ECU,2017,10,6529.77718548016
ECU,2017,11,6397.25130197862
ECU,2017,12,6503.63374196063
ECU,2018,1,7681.5073608482
ECU,2018,2,6433.3361695559
ECU,2018,3,6753.07339180466
ECU,2018,4,6462.67863783209
ECU,2018,5,6529.17760126238
ECU,2018,6,6452.79150178251
ECU,2018,7,6675.09259296194
ECU,2018,8,6850.66899281027
ECU,2018,9,6461.88128815067
ECU,2018,10,6627.88949182198
ECU,2018,11,6477.82828177904
ECU,2018,12,6709.05968939037
ECU,2019,1,7156.71428571429
ECU,2019,2,5915.14285714286
ECU,2019,3,6556.42857142857
ECU,2019,4,6117.71428571429
ECU,2019,5,6001.28571428572
ECU,2019,6,5887.57142857143
ECU,2019,7,6096.14285714286
ECU,2019,8,6274
ECU,2019,9,6122.57142857143
ECU,2019,10,5991
ECU,2019,11,6045.42857142857
ECU,2019,12,5315
ECU,2020,1,7078.71428571429
ECU,2020,2,6142.28571428572
ECU,2020,3,11272.5714285714
ECU,2020,4,20468.4285714286
ECU,2020,5,10266.8571428571
ECU,2020,6,9187.28571428571
ECU,2020,7,10971.2857142857
ECU,2020,8,10070.1428571429
ECU,2020,9,8051.28571428572
ECU,2020,10,7703.14285714286
ECU,2020,11,7460
ECU,2020,12,8406
ECU,2021,1,9056.85714285714
ECU,2021,2,8967.85714285714
ECU,2021,3,11285.8571428571
ECU,2021,4,13305
ECU,2021,5,11036.7142857143
ECU,2021,6,8278.71428571429
ECU,2021,7,7980
ECU,2021,8,7027.14285714286
ECU,2021,9,6599.14285714286
ECU,2021,10,6638.42857142857
ECU,2021,11,6657
ECU,2021,12,7617.28571428572
ESP,2015,1,52429
ESP,2015,2,42177
ESP,2015,3,38500.4285714286
ESP,2015,4,33544.2857142857
ESP,2015,5,32493.2857142857
ESP,2015,6,31022.1428571429
ESP,2015,7,35267
ESP,2015,8,30985.4285714286
ESP,2015,9,28784.5714285714
ESP,2015,10,31752.8571428571
ESP,2015,11,32291.5714285714
ESP,2015,12,38603.4285714286
ESP,2016,1,35819.7142857143
ESP,2016,2,35427.2857142857
ESP,2016,3,37912.1428571429
ESP,2016,4,33300.8571428571
ESP,2016,5,32926.2857142857
ESP,2016,6,31281.1428571429
ESP,2016,7,32759.2857142857
ESP,2016,8,31940.4285714286
ESP,2016,9,29873.7142857143
ESP,2016,10,31879.8571428571
ESP,2016,11,33870.1428571429
ESP,2016,12,39137.1428571429
ESP,2017,1,49100.2857142857
ESP,2017,2,37012.2857142857
ESP,2017,3,35486.2857142857
ESP,2017,4,33041.4285714286
ESP,2017,5,33280.2857142857
ESP,2017,6,32033.8571428571
ESP,2017,7,31928.8571428571
ESP,2017,8,31958
ESP,2017,9,29871.7142857143
ESP,2017,10,32541
ESP,2017,11,34053.8571428571
ESP,2017,12,40281.1428571429
ESP,2018,1,49067.1428571429
ESP,2018,2,39501
ESP,2018,3,39422.8571428571
ESP,2018,4,34698.5714285714
ESP,2018,5,33108
ESP,2018,6,31761.4285714286
ESP,2018,7,32325.2857142857
ESP,2018,8,32567.1428571429
ESP,2018,9,30142.5714285714
ESP,2018,10,32747.7142857143
ESP,2018,11,34079.5714285714
ESP,2018,12,34572.7142857143
ESP,2019,1,46886.1428571429
ESP,2019,2,37483.2857142857
ESP,2019,3,36701.8571428571
ESP,2019,4,33865.5714285714
ESP,2019,5,33657.8571428572
ESP,2019,6,31736.2857142857
ESP,2019,7,33205.7142857143
ESP,2019,8,31321.2857142857
ESP,2019,9,29859.7142857143
ESP,2019,10,32651.8571428572
ESP,2019,11,34457.4285714286
ESP,2019,12,33087
ESP,2020,1,46528.1428571429
ESP,2020,2,36247.8571428571
ESP,2020,3,59602.8571428571
ESP,2020,4,59436.4285714286
ESP,2020,5,34851.2857142857
ESP,2020,6,30788.5714285714
ESP,2020,7,34845.8571428571
ESP,2020,8,35853
ESP,2020,9,34463.8571428572
ESP,2020,10,39762.1428571429
ESP,2020,11,42301
ESP,2020,12,44021
ESP,2021,1,50450.5714285714
ESP,2021,2,40697.4285714286
ESP,2021,3,37199.7142857143
ESP,2021,4,34968.2857142857
ESP,2021,5,34510.5714285714
ESP,2021,6,32869.5714285714
ESP,2021,7,35663.8571428571
ESP,2021,8,38458.5714285714
ESP,2021,9,33366
ESP,2021,10,34933.7142857143
ESP,2021,11,37666.4285714286
ESP,2021,12,44277.2857142857
EST,2015,1,1638
EST,2015,2,1312
EST,2015,3,1474.28571428571
EST,2015,4,1273
EST,2015,5,1296
EST,2015,6,1157.42857142857
EST,2015,7,1104.28571428571
EST,2015,8,1192.85714285714
EST,2015,9,1227.14285714286
EST,2015,10,1290
EST,2015,11,1173.71428571429
EST,2015,12,1342.28571428571
EST,2016,1,1337.57142857143
EST,2016,2,1306
EST,2016,3,1316.14285714286
EST,2016,4,1304.28571428571
EST,2016,5,1285.71428571429
EST,2016,6,1150.14285714286
EST,2016,7,1169.28571428571
EST,2016,8,1196.71428571429
EST,2016,9,1233.57142857143
EST,2016,10,1322.14285714286
EST,2016,11,1299.71428571429
EST,2016,12,1392.71428571429
EST,2017,1,1671
EST,2017,2,1386.28571428571
EST,2017,3,1377.71428571429
EST,2017,4,1221
EST,2017,5,1318.14285714286
EST,2017,6,1150
EST,2017,7,1193.57142857143
EST,2017,8,1246.14285714286
EST,2017,9,1149.14285714286
EST,2017,10,1256.85714285714
EST,2017,11,1244.57142857143
EST,2017,12,1261.57142857143
EST,2018,1,1465.28571428571
EST,2018,2,1445.14285714286
EST,2018,3,1629.57142857143
EST,2018,4,1326.85714285714
EST,2018,5,1231.14285714286
EST,2018,6,1158
EST,2018,7,1248.57142857143
EST,2018,8,1199
EST,2018,9,1185.42857142857
EST,2018,10,1277.14285714286
EST,2018,11,1195.42857142857
EST,2018,12,1322.42857142857
EST,2019,1,1628.14285714286
EST,2019,2,1293.28571428571
EST,2019,3,1326.28571428571
EST,2019,4,1224.28571428571
EST,2019,5,1298.57142857143
EST,2019,6,1190
EST,2019,7,1249.71428571429
EST,2019,8,1223.71428571429
EST,2019,9,1161.14285714286
EST,2019,10,1266.14285714286
EST,2019,11,1232.71428571429
EST,2019,12,1238
EST,2020,1,1490.14285714286
EST,2020,2,1282.85714285714
EST,2020,3,1402.71428571429
EST,2020,4,1333.42857142857
EST,2020,5,1296.28571428571
EST,2020,6,1184.42857142857
EST,2020,7,1263.71428571429
EST,2020,8,1262.42857142857
EST,2020,9,1270
EST,2020,10,1283
EST,2020,11,1325.85714285714
EST,2020,12,1662.14285714286
EST,2021,1,1590.42857142857
EST,2021,2,1496.85714285714
EST,2021,3,1851.28571428571
EST,2021,4,1597.28571428571
EST,2021,5,1467.85714285714
EST,2021,6,1383.71428571429
EST,2021,7,1393.57142857143
EST,2021,8,1351
EST,2021,9,1435.28571428571
EST,2021,10,1643.28571428571
EST,2021,11,1742.57142857143
EST,2021,12,1755.85714285714
FIN,2015,1,5496
FIN,2015,2,4356
FIN,2015,3,4666.57142857143
FIN,2015,4,4530.71428571429
FIN,2015,5,4242.28571428571
FIN,2015,6,4050.85714285714
FIN,2015,7,4026.42857142857
FIN,2015,8,4121.14285714286
FIN,2015,9,4082.85714285714
FIN,2015,10,4429.14285714286
FIN,2015,11,4404.14285714286
FIN,2015,12,5060.85714285714
FIN,2016,1,4980
FIN,2016,2,4581.14285714286
FIN,2016,3,4710.42857142857
FIN,2016,4,4331.42857142857
FIN,2016,5,4329
FIN,2016,6,4069.71428571429
FIN,2016,7,4128.14285714286
FIN,2016,8,4210.42857142857
FIN,2016,9,4192.28571428572
FIN,2016,10,4516.57142857143
FIN,2016,11,4515.42857142857
FIN,2016,12,5039.42857142857
FIN,2017,1,5439.28571428572
FIN,2017,2,4453.85714285714
FIN,2017,3,4597.14285714286
FIN,2017,4,4412.85714285714
FIN,2017,5,4527.85714285714
FIN,2017,6,4299.14285714286
FIN,2017,7,4124.57142857143
FIN,2017,8,4143.71428571429
FIN,2017,9,4227.57142857143
FIN,2017,10,4485.14285714286
FIN,2017,11,4237.57142857143
FIN,2017,12,4567.28571428572
FIN,2018,1,5054.71428571429
FIN,2018,2,4646.85714285714
FIN,2018,3,5378.42857142857
FIN,2018,4,4768.28571428572
FIN,2018,5,4254.14285714286
FIN,2018,6,4029.57142857143
FIN,2018,7,4509.57142857143
FIN,2018,8,4265.14285714286
FIN,2018,9,4143.57142857143
FIN,2018,10,4476.14285714286
FIN,2018,11,4336.28571428571
FIN,2018,12,4506.28571428571
FIN,2019,1,5458
FIN,2019,2,4407.28571428572
FIN,2019,3,4811.28571428572
FIN,2019,4,4435.57142857143
FIN,2019,5,4302.57142857143
FIN,2019,6,4110.85714285714
FIN,2019,7,4307.28571428571
FIN,2019,8,4234.14285714286
FIN,2019,9,4330
FIN,2019,10,4759.42857142857
FIN,2019,11,4319.57142857143
FIN,2019,12,4344
FIN,2020,1,5137.57142857143
FIN,2020,2,4507.42857142857
FIN,2020,3,4916.71428571429
FIN,2020,4,4859.14285714286
FIN,2020,5,4588.71428571429
FIN,2020,6,4362.28571428572
FIN,2020,7,4339.85714285714
FIN,2020,8,4356
FIN,2020,9,4516.57142857143
FIN,2020,10,4678.71428571429
FIN,2020,11,4614.71428571429
FIN,2020,12,5359.28571428572
FIN,2021,1,4751.71428571429
FIN,2021,2,4450.14285714286
FIN,2021,3,4696.85714285714
FIN,2021,4,4458.28571428572
FIN,2021,5,4619.42857142857
FIN,2021,6,4370.14285714286
FIN,2021,7,4713.42857142857
FIN,2021,8,4768.42857142857
FIN,2021,9,4757.85714285714
FIN,2021,10,5125.14285714286
FIN,2021,11,5008.57142857143
FIN,2021,12,5531
FRA,2015,1,64647
FRA,2015,2,56547
FRA,2015,3,53549
FRA,2015,4,46839.4285714286
FRA,2015,5,45267.5714285714
FRA,2015,6,43917.7142857143
FRA,2015,7,45113.8571428572
FRA,2015,8,44551.7142857143
FRA,2015,9,44053.1428571429
FRA,2015,10,49030.5714285714
FRA,2015,11,45776.5714285714
FRA,2015,12,53204.4285714286
FRA,2016,1,49617.2857142857
FRA,2016,2,48459.7142857143
FRA,2016,3,52992.7142857143
FRA,2016,4,47686.2857142857
FRA,2016,5,46835.1428571429
FRA,2016,6,43532.8571428571
FRA,2016,7,45627
FRA,2016,8,44643.5714285714
FRA,2016,9,43952.7142857143
FRA,2016,10,49389.7142857143
FRA,2016,11,48932.4285714286
FRA,2016,12,56746.5714285714
FRA,2017,1,66808.8571428572
FRA,2017,2,51175.5714285714
FRA,2017,3,49162.4285714286
FRA,2017,4,46136.5714285714
FRA,2017,5,47053.7142857143
FRA,2017,6,43448.4285714286
FRA,2017,7,45509.2857142857
FRA,2017,8,45184.2857142857
FRA,2017,9,45406.8571428572
FRA,2017,10,48573.5714285714
FRA,2017,11,49051.2857142857
FRA,2017,12,54204.1428571429
FRA,2018,1,60297.5714285714
FRA,2018,2,51798.5714285714
FRA,2018,3,58703.8571428572
FRA,2018,4,49177
FRA,2018,5,46660.5714285714
FRA,2018,6,44216.4285714286
FRA,2018,7,47077.5714285714
FRA,2018,8,45891.8571428572
FRA,2018,9,45030.7142857143
FRA,2018,10,48790.4285714286
FRA,2018,11,48928
FRA,2018,12,48456.4285714286
FRA,2019,1,63031.8571428572
FRA,2019,2,54450.1428571429
FRA,2019,3,52385.4285714286
FRA,2019,4,48053.1428571429
FRA,2019,5,47970.7142857143
FRA,2019,6,45317.2857142857
FRA,2019,7,46910.4285714286
FRA,2019,8,45843
FRA,2019,9,45181.1428571429
FRA,2019,10,49383
FRA,2019,11,50716.8571428572
FRA,2019,12,48674
FRA,2020,1,61615.4285714286
FRA,2020,2,50336.5714285714
FRA,2020,3,62879.2857142857
FRA,2020,4,64568.5714285714
FRA,2020,5,48036.7142857143
FRA,2020,6,45099.7142857143
FRA,2020,7,46026.4285714286
FRA,2020,8,48095.4285714286
FRA,2020,9,48210.7142857143
FRA,2020,10,57391.1428571429
FRA,2020,11,64918.2857142857
FRA,2020,12,67156.7142857143
FRA,2021,1,61311.2857142857
FRA,2021,2,55833.7142857143
FRA,2021,3,57216.7142857143
FRA,2021,4,55905.2857142857
FRA,2021,5,51216.8571428571
FRA,2021,6,44911
FRA,2021,7,47335.1428571429
FRA,2021,8,49181.4285714286
FRA,2021,9,48221.1428571429
FRA,2021,10,52588.5714285714
FRA,2021,11,53012.5714285714
FRA,2021,12,64880.2857142857
GBR,2015,1,77880
GBR,2015,2,53486
GBR,2015,3,53909.2857142857
GBR,2015,4,50804.1428571429
GBR,2015,5,47623.2857142857
GBR,2015,6,46448
GBR,2015,7,44818.2857142857
GBR,2015,8,45095.7142857143
GBR,2015,9,44373.8571428572
GBR,2015,10,48447.4285714286
GBR,2015,11,48377.1428571429
GBR,2015,12,50797.8571428571
GBR,2016,1,55711.7142857143
GBR,2016,2,51810.4285714286
GBR,2016,3,53410.5714285714
GBR,2016,4,53266.2857142857
GBR,2016,5,48563.1428571429
GBR,2016,6,45213.2857142857
GBR,2016,7,46823.1428571429
GBR,2016,8,45578.7142857143
GBR,2016,9,44018.7142857143
GBR,2016,10,48597
GBR,2016,11,51047.7142857143
GBR,2016,12,52360.2857142857
GBR,2017,1,64903.8571428572
GBR,2017,2,53928.2857142857
GBR,2017,3,53636.7142857143
GBR,2017,4,47524.7142857143
GBR,2017,5,49624.7142857143
GBR,2017,6,45972.7142857143
GBR,2017,7,46214.5714285714
GBR,2017,8,45539.5714285714
GBR,2017,9,46041.8571428571
GBR,2017,10,49856.4285714286
GBR,2017,11,50719
GBR,2017,12,52907.5714285714
GBR,2018,1,73068.4285714286
GBR,2018,2,55209.1428571429
GBR,2018,3,59151.4285714286
GBR,2018,4,53639.7142857143
GBR,2018,5,47129
GBR,2018,6,45513.2857142857
GBR,2018,7,46195.5714285714
GBR,2018,8,44531.2857142857
GBR,2018,9,44976.5714285714
GBR,2018,10,48631.7142857143
GBR,2018,11,48842
GBR,2018,12,46420.8571428572
GBR,2019,1,62871.4285714286
GBR,2019,2,52010
GBR,2019,3,52663.1428571429
GBR,2019,4,48600.2857142857
GBR,2019,5,49150.5714285714
GBR,2019,6,46675.5714285714
GBR,2019,7,46142
GBR,2019,8,45087
GBR,2019,9,46726.8571428572
GBR,2019,10,50638.5714285714
GBR,2019,11,52550.5714285714
GBR,2019,12,47416
GBR,2020,1,69182.2857142857
GBR,2020,2,51454.7142857143
GBR,2020,3,57528.4285714286
GBR,2020,4,94858.7142857143
GBR,2020,5,63385.2857142857
GBR,2020,6,47116.8571428572
GBR,2020,7,44943.7142857143
GBR,2020,8,46233
GBR,2020,9,45860.7142857143
GBR,2020,10,53069.2857142857
GBR,2020,11,59866
GBR,2020,12,63205
GBR,2021,1,84009.1428571429
GBR,2021,2,65317.4285714286
GBR,2021,3,52245.7142857143
GBR,2021,4,45736
GBR,2021,5,47167
GBR,2021,6,44834
GBR,2021,7,49311.7142857143
GBR,2021,8,51048.5714285714
GBR,2021,9,52017.4285714286
GBR,2021,10,56315.4285714286
GBR,2021,11,57772.5714285714
GBR,2021,12,59888
GRC,2015,1,14554
GRC,2015,2,10696
GRC,2015,3,11033.2857142857
GRC,2015,4,10073.2857142857
GRC,2015,5,9310
GRC,2015,6,8877
GRC,2015,7,10131.2857142857
GRC,2015,8,9754.42857142857
GRC,2015,9,8623.28571428572
GRC,2015,10,9223.42857142857
GRC,2015,11,9783.85714285714
GRC,2015,12,11264.1428571429
GRC,2016,1,10906.4285714286
GRC,2016,2,10126.7142857143
GRC,2016,3,9829.42857142857
GRC,2016,4,9328.42857142857
GRC,2016,5,9545.42857142857
GRC,2016,6,10000.2857142857
GRC,2016,7,9613.28571428571
GRC,2016,8,9525.28571428571
GRC,2016,9,8447
GRC,2016,10,9342.42857142857
GRC,2016,11,9937.14285714286
GRC,2016,12,11514.1428571429
GRC,2017,1,14837.5714285714
GRC,2017,2,10731.5714285714
GRC,2017,3,10609
GRC,2017,4,10063.4285714286
GRC,2017,5,9407.42857142857
GRC,2017,6,9716.71428571429
GRC,2017,7,10242.4285714286
GRC,2017,8,10196.7142857143
GRC,2017,9,8575.14285714286
GRC,2017,10,9596.85714285714
GRC,2017,11,9828.71428571429
GRC,2017,12,10263.4285714286
GRC,2018,1,11367.5714285714
GRC,2018,2,10126.8571428571
GRC,2018,3,10760.5714285714
GRC,2018,4,9820
GRC,2018,5,9290.85714285714
GRC,2018,6,9250.14285714286
GRC,2018,7,10028.1428571429
GRC,2018,8,9974.71428571429
GRC,2018,9,9003
GRC,2018,10,9849
GRC,2018,11,10029.8571428571
GRC,2018,12,10451.2857142857
GRC,2019,1,13776.4285714286
GRC,2019,2,10799.4285714286
GRC,2019,3,10847.8571428571
GRC,2019,4,10014.7142857143
GRC,2019,5,10104.7142857143
GRC,2019,6,10291.4285714286
GRC,2019,7,10092.8571428571
GRC,2019,8,10394.5714285714
GRC,2019,9,9019.57142857143
GRC,2019,10,9535.14285714286
GRC,2019,11,9782.28571428571
GRC,2019,12,9879
GRC,2020,1,13873.8571428571
GRC,2020,2,11073.1428571429
GRC,2020,3,11277.7142857143
GRC,2020,4,9883.14285714286
GRC,2020,5,9851.28571428571
GRC,2020,6,9691.57142857143
GRC,2020,7,10528.5714285714
GRC,2020,8,10603.1428571429
GRC,2020,9,9629.85714285714
GRC,2020,10,9946.71428571429
GRC,2020,11,12730.1428571429
GRC,2020,12,13876.8571428571
GRC,2021,1,10779.1428571429
GRC,2021,2,10185
GRC,2021,3,12205.5714285714
GRC,2021,4,12190.7142857143
GRC,2021,5,11520.8571428571
GRC,2021,6,11124
GRC,2021,7,12026.7142857143
GRC,2021,8,13384.2857142857
GRC,2021,9,10885.8571428571
GRC,2021,10,11308.4285714286
GRC,2021,11,12938.7142857143
GRC,2021,12,15036.7142857143
GTM,2015,1,7831
GTM,2015,2,6195
GTM,2015,3,6692.71428571429
GTM,2015,4,6685.42857142857
GTM,2015,5,6893
GTM,2015,6,6583
GTM,2015,7,6906
GTM,2015,8,6886.85714285714
GTM,2015,9,6754.71428571429
GTM,2015,10,6985.28571428571
GTM,2015,11,6511.57142857143
GTM,2015,12,7340.42857142857
GTM,2016,1,6629.57142857143
GTM,2016,2,6798.42857142857
GTM,2016,3,7455.28571428572
GTM,2016,4,6954.71428571429
GTM,2016,5,7106.28571428572
GTM,2016,6,6728.71428571429
GTM,2016,7,6993.28571428572
GTM,2016,8,6841
GTM,2016,9,6675.14285714286
GTM,2016,10,6892.85714285714
GTM,2016,11,6397.28571428572
GTM,2016,12,6667.42857142857
GTM,2017,1,7678.99511300913
GTM,2017,2,6941.45274312712
GTM,2017,3,8039.75649810346
GTM,2017,4,7933.54655213652
GTM,2017,5,7563.81419121392
GTM,2017,6,7562.53262323845
GTM,2017,7,7989.7753470602
GTM,2017,8,7833.74444604693
GTM,2017,9,7463.37130113659
GTM,2017,10,7681.07766096927
GTM,2017,11,7107.89638394107
GTM,2017,12,7521.84284001733
GTM,2018,1,8679.74814973919
GTM,2018,2,6845.85873317845
GTM,2018,3,7586.03205295226
GTM,2018,4,7976.46768877394
GTM,2018,5,7812.68324832332
GTM,2018,6,8197.99028045413
GTM,2018,7,8262.01510717573
GTM,2018,8,7572.46606899575
GTM,2018,9,7768.51108105028
GTM,2018,10,8093.59837952045
GTM,2018,11,7756.59948538114
GTM,2018,12,7801.92972445536
GTM,2019,1,8366.60732707785
GTM,2019,2,7132.79468196338
GTM,2019,3,8023.53553915476
GTM,2019,4,7953.89899374765
GTM,2019,5,8170.79447233218
GTM,2019,6,8175.1068272083
GTM,2019,7,8456.68762893475
GTM,2019,8,8167.6001353869
GTM,2019,9,7707.29618157202
GTM,2019,10,8101.31764377233
GTM,2019,11,7701.06722452873
GTM,2019,12,7173.20304432117
GTM,2020,1,9019.68951554038
GTM,2020,2,7274.30380863929
GTM,2020,3,7089.6711332021
GTM,2020,4,6360.08457490011
GTM,2020,5,7205.62556431577
GTM,2020,6,10237.0513253867
GTM,2020,7,13600.2089782249
GTM,2020,8,10971.9085396484
GTM,2020,9,9257.98705165828
GTM,2020,10,9089.00662725296
GTM,2020,11,8863.96558945797
GTM,2020,12,9974.63654533189
GTM,2021,1,8737.46984642488
GTM,2021,2,7846.56927238624
GTM,2021,3,9166.30958132874
GTM,2021,4,10258.9325334618
GTM,2021,5,10450.4330333314
GTM,2021,6,10526.7776863236
GTM,2021,7,12742.0503578754
GTM,2021,8,15916.5824140948
GTM,2021,9,16705.2642058845
GTM,2021,10,11420.2337299184
GTM,2021,11,8576.79469807728
GTM,2021,12,7016.20138346065
HRV,2015,1,6153
HRV,2015,2,5133
HRV,2015,3,5227.28571428572
HRV,2015,4,4522.57142857143
HRV,2015,5,4172.71428571429
HRV,2015,6,4037.28571428571
HRV,2015,7,4645
HRV,2015,8,4253.42857142857
HRV,2015,9,4037.42857142857
HRV,2015,10,4158.28571428571
HRV,2015,11,4128.57142857143
HRV,2015,12,4671.42857142857
HRV,2016,1,4481.28571428571
HRV,2016,2,4191.71428571429
HRV,2016,3,4569.71428571429
HRV,2016,4,4150.28571428571
HRV,2016,5,4319.71428571429
HRV,2016,6,3981.42857142857
HRV,2016,7,4013.71428571429
HRV,2016,8,3954.71428571429
HRV,2016,9,3930.42857142857
HRV,2016,10,4320.42857142857
HRV,2016,11,4247.71428571429
HRV,2016,12,5092.85714285714
HRV,2017,1,6488.85714285714
HRV,2017,2,4572.28571428572
HRV,2017,3,4517.42857142857
HRV,2017,4,4267.14285714286
