iso3,year,age,sex,Nx
AGO,2003,30,Male,521010
AGO,2003,35,Female,418821
AGO,2003,35,Male,423688
AGO,2003,40,Female,360426
AGO,2003,40,Male,383353
AGO,2003,45,Female,262028
AGO,2003,45,Male,276783
AGO,2003,50,Female,196439
AGO,2003,50,Male,211881
AGO,2003,55,Female,173394
AGO,2003,55,Male,171000
AGO,2003,60,Female,143513
AGO,2003,60,Male,125116
AGO,2003,65,Female,119525
AGO,2003,65,Male,92584
AGO,2003,70,Female,76350
AGO,2003,70,Male,61171
AGO,2003,75,Female,41291
AGO,2003,75,Male,32035
AGO,2003,80,Female,16364
AGO,2003,80,Male,13024
AGO,2003,85,Female,8019
AGO,2003,85,Male,5587
AGO,2004,0,Female,1773152
AGO,2004,0,Male,1764789
AGO,2004,5,Female,1434606
AGO,2004,5,Male,1418673
AGO,2004,10,Female,1216676
AGO,2004,10,Male,1200731
AGO,2004,15,Female,1033726
AGO,2004,15,Male,1018937
AGO,2004,20,Female,848589
AGO,2004,20,Male,832136
AGO,2004,25,Female,694209
AGO,2004,25,Male,676249
AGO,2004,30,Female,569552
AGO,2004,30,Male,551499
AGO,2004,35,Female,428955
AGO,2004,35,Male,424491
AGO,2004,40,Female,374916
AGO,2004,40,Male,399041
AGO,2004,45,Female,281317
AGO,2004,45,Male,292286
AGO,2004,50,Female,199750
AGO,2004,50,Male,216930
AGO,2004,55,Female,179061
AGO,2004,55,Male,177292
AGO,2004,60,Female,142931
AGO,2004,60,Male,128431
AGO,2004,65,Female,123176
AGO,2004,65,Male,94208
AGO,2004,70,Female,78842
AGO,2004,70,Male,62672
AGO,2004,75,Female,43731
AGO,2004,75,Male,33213
AGO,2004,80,Female,16657
AGO,2004,80,Male,13179
AGO,2004,85,Female,8040
AGO,2004,85,Male,5495
AGO,2005,0,Female,1842658
AGO,2005,0,Male,1834129
AGO,2005,5,Female,1478917
AGO,2005,5,Male,1462212
AGO,2005,10,Female,1255169
AGO,2005,10,Male,1238168
AGO,2005,15,Female,1071060
AGO,2005,15,Male,1055634
AGO,2005,20,Female,883180
AGO,2005,20,Male,865667
AGO,2005,25,Female,718877
AGO,2005,25,Male,699753
AGO,2005,30,Female,597736
AGO,2005,30,Male,578306
AGO,2005,35,Female,445715
AGO,2005,35,Male,434215
AGO,2005,40,Female,387261
AGO,2005,40,Male,409180
AGO,2005,45,Female,299797
AGO,2005,45,Male,309084
AGO,2005,50,Female,207760
AGO,2005,50,Male,224787
AGO,2005,55,Female,183140
AGO,2005,55,Male,182714
AGO,2005,60,Female,144700
AGO,2005,60,Male,132820
AGO,2005,65,Female,125502
AGO,2005,65,Male,96223
AGO,2005,70,Female,82119
AGO,2005,70,Male,64070
AGO,2005,75,Female,45723
AGO,2005,75,Male,34209
AGO,2005,80,Female,17348
AGO,2005,80,Male,13335
AGO,2005,85,Female,7472
AGO,2005,85,Male,4964
AGO,2006,0,Female,1923515
AGO,2006,0,Male,1915087
AGO,2006,5,Female,1534871
AGO,2006,5,Male,1517927
AGO,2006,10,Female,1293154
AGO,2006,10,Male,1275187
AGO,2006,15,Female,1106205
AGO,2006,15,Male,1088745
AGO,2006,20,Female,917653
AGO,2006,20,Male,898357
AGO,2006,25,Female,745610
AGO,2006,25,Male,725182
AGO,2006,30,Female,622349
AGO,2006,30,Male,601323
AGO,2006,35,Female,468002
AGO,2006,35,Male,450940
AGO,2006,40,Female,396864
AGO,2006,40,Male,413055
AGO,2006,45,Female,317171
AGO,2006,45,Male,326080
AGO,2006,50,Female,219019
AGO,2006,50,Male,233872
AGO,2006,55,Female,184745
AGO,2006,55,Male,186139
AGO,2006,60,Female,147276
AGO,2006,60,Male,137081
AGO,2006,65,Female,125310
AGO,2006,65,Male,97621
AGO,2006,70,Female,85313
AGO,2006,70,Male,65272
AGO,2006,75,Female,47821
AGO,2006,75,Male,35783
AGO,2006,80,Female,19187
AGO,2006,80,Male,14478
AGO,2006,85,Female,8160
AGO,2006,85,Male,5551
AGO,2007,0,Female,2003686
AGO,2007,0,Male,1994368
AGO,2007,5,Female,1596652
AGO,2007,5,Male,1579111
AGO,2007,10,Female,1334240
AGO,2007,10,Male,1315449
AGO,2007,15,Female,1142247
AGO,2007,15,Male,1123011
AGO,2007,20,Female,954334
AGO,2007,20,Male,933107
AGO,2007,25,Female,775587
AGO,2007,25,Male,753448
AGO,2007,30,Female,644260
AGO,2007,30,Male,621744
AGO,2007,35,Female,497081
AGO,2007,35,Male,476392
AGO,2007,40,Female,403996
AGO,2007,40,Male,411505
AGO,2007,45,Female,334672
AGO,2007,45,Male,345315
AGO,2007,50,Female,234657
AGO,2007,50,Male,245201
AGO,2007,55,Female,185052
AGO,2007,55,Male,188985
AGO,2007,60,Female,152251
AGO,2007,60,Male,142539
AGO,2007,65,Female,124062
AGO,2007,65,Male,99240
AGO,2007,70,Female,89131
AGO,2007,70,Male,66351
AGO,2007,75,Female,49470
AGO,2007,75,Male,37149
AGO,2007,80,Female,21038
AGO,2007,80,Male,15456
AGO,2007,85,Female,8604
AGO,2007,85,Male,5969
AGO,2008,0,Female,2083562
AGO,2008,0,Male,2073200
AGO,2008,5,Female,1662896
AGO,2008,5,Male,1644477
AGO,2008,10,Female,1378568
AGO,2008,10,Male,1359066
AGO,2008,15,Female,1178990
AGO,2008,15,Male,1158548
AGO,2008,20,Female,992337
AGO,2008,20,Male,969182
AGO,2008,25,Female,808088
AGO,2008,25,Male,783905
AGO,2008,30,Female,664940
AGO,2008,30,Male,641036
AGO,2008,35,Female,529983
AGO,2008,35,Male,507086
AGO,2008,40,Female,411127
AGO,2008,40,Male,408531
AGO,2008,45,Female,351441
AGO,2008,45,Male,364460
AGO,2008,50,Female,253204
AGO,2008,50,Male,258465
AGO,2008,55,Female,185734
AGO,2008,55,Male,192234
AGO,2008,60,Female,158383
AGO,2008,60,Male,148536
AGO,2008,65,Female,122801
AGO,2008,65,Male,101338
AGO,2008,70,Female,92994
AGO,2008,70,Male,67432
AGO,2008,75,Female,50971
AGO,2008,75,Male,38271
AGO,2008,80,Female,22645
AGO,2008,80,Male,16182
AGO,2008,85,Female,8842
AGO,2008,85,Male,6181
AGO,2009,0,Female,2162090
AGO,2009,0,Male,2152322
AGO,2009,5,Female,1731533
AGO,2009,5,Male,1712090
AGO,2009,10,Female,1426526
AGO,2009,10,Male,1406367
AGO,2009,15,Female,1216653
AGO,2009,15,Male,1195628
AGO,2009,20,Female,1030541
AGO,2009,20,Male,1005629
AGO,2009,25,Female,842116
AGO,2009,25,Male,815759
AGO,2009,30,Female,687077
AGO,2009,30,Male,661819
AGO,2009,35,Female,562057
AGO,2009,35,Male,537481
AGO,2009,40,Female,422158
AGO,2009,40,Male,410350
AGO,2009,45,Female,366427
AGO,2009,45,Male,380077
AGO,2009,50,Female,272406
AGO,2009,50,Male,273307
AGO,2009,55,Female,189400
AGO,2009,55,Male,197299
AGO,2009,60,Female,163896
AGO,2009,60,Male,154175
AGO,2009,65,Female,122921
AGO,2009,65,Male,104229
AGO,2009,70,Female,96055
AGO,2009,70,Male,68622
AGO,2009,75,Female,52712
AGO,2009,75,Male,39108
AGO,2009,80,Female,23814
AGO,2009,80,Male,16620
AGO,2009,85,Female,8883
AGO,2009,85,Male,6128
AGO,2010,0,Female,2239035
AGO,2010,0,Male,2233041
AGO,2010,5,Female,1800010
AGO,2010,5,Male,1779509
AGO,2010,10,Female,1478224
AGO,2010,10,Male,1457338
AGO,2010,15,Female,1255663
AGO,2010,15,Male,1234473
AGO,2010,20,Female,1068258
AGO,2010,20,Male,1041975
AGO,2010,25,Female,877070
AGO,2010,25,Male,848595
AGO,2010,30,Female,712319
AGO,2010,30,Male,685593
AGO,2010,35,Female,590500
AGO,2010,35,Male,564223
AGO,2010,40,Female,439355
AGO,2010,40,Male,420579
AGO,2010,45,Female,379162
AGO,2010,45,Male,390353
AGO,2010,50,Female,290794
AGO,2010,50,Male,289381
AGO,2010,55,Female,197522
AGO,2010,55,Male,204925
AGO,2010,60,Female,167915
AGO,2010,60,Male,159050
AGO,2010,65,Female,125093
AGO,2010,65,Male,108031
AGO,2010,70,Female,97980
AGO,2010,70,Male,70022
AGO,2010,75,Female,54901
AGO,2010,75,Male,39704
AGO,2010,80,Female,24553
AGO,2010,80,Male,16791
AGO,2010,85,Female,8616
AGO,2010,85,Male,5694
AGO,2011,0,Female,2323168
AGO,2011,0,Male,2322656
AGO,2011,5,Female,1875494
AGO,2011,5,Male,1855396
AGO,2011,10,Female,1531996
AGO,2011,10,Male,1510007
AGO,2011,15,Female,1293415
AGO,2011,15,Male,1271097
AGO,2011,20,Female,1103117
AGO,2011,20,Male,1075990
AGO,2011,25,Female,911493
AGO,2011,25,Male,881707
AGO,2011,30,Female,738664
AGO,2011,30,Male,710557
AGO,2011,35,Female,614549
AGO,2011,35,Male,586787
AGO,2011,40,Female,460920
AGO,2011,40,Male,437043
AGO,2011,45,Female,388215
AGO,2011,45,Male,394272
AGO,2011,50,Female,307205
AGO,2011,50,Male,305399
AGO,2011,55,Female,208301
AGO,2011,55,Male,213222
AGO,2011,60,Female,169372
AGO,2011,60,Male,162052
AGO,2011,65,Female,127724
AGO,2011,65,Male,111698
AGO,2011,70,Female,98179
AGO,2011,70,Male,71449
AGO,2011,75,Female,57836
AGO,2011,75,Male,40905
AGO,2011,80,Female,26212
AGO,2011,80,Male,18026
AGO,2011,85,Female,9976
AGO,2011,85,Male,6561
AGO,2012,0,Female,2395061
AGO,2012,0,Male,2403657
AGO,2012,5,Female,1955636
AGO,2012,5,Male,1936252
AGO,2012,10,Female,1591137
AGO,2012,10,Male,1568198
AGO,2012,15,Female,1333539
AGO,2012,15,Male,1310141
AGO,2012,20,Female,1138163
AGO,2012,20,Male,1110305
AGO,2012,25,Female,947662
AGO,2012,25,Male,916519
AGO,2012,30,Female,767919
AGO,2012,30,Male,738186
AGO,2012,35,Female,635796
AGO,2012,35,Male,606789
AGO,2012,40,Female,488942
AGO,2012,40,Male,461724
AGO,2012,45,Female,394793
AGO,2012,45,Male,393012
AGO,2012,50,Female,323652
AGO,2012,50,Male,323565
AGO,2012,55,Female,223081
AGO,2012,55,Male,223486
AGO,2012,60,Female,169643
AGO,2012,60,Male,164547
AGO,2012,65,Female,132298
AGO,2012,65,Male,116231
AGO,2012,70,Female,97458
AGO,2012,70,Male,72843
AGO,2012,75,Female,61009
AGO,2012,75,Male,41850
AGO,2012,80,Female,27418
AGO,2012,80,Male,18997
AGO,2012,85,Female,11166
AGO,2012,85,Male,7250
AGO,2013,0,Female,2458200
AGO,2013,0,Male,2478135
AGO,2013,5,Female,2038401
AGO,2013,5,Male,2020158
AGO,2013,10,Female,1654827
AGO,2013,10,Male,1631134
AGO,2013,15,Female,1376409
AGO,2013,15,Male,1352094
AGO,2013,20,Female,1173490
AGO,2013,20,Male,1144971
AGO,2013,25,Female,984663
AGO,2013,25,Male,952123
AGO,2013,30,Female,799462
AGO,2013,30,Male,767947
AGO,2013,35,Female,655703
AGO,2013,35,Male,625592
AGO,2013,40,Female,520548
AGO,2013,40,Male,491255
AGO,2013,45,Female,401317
AGO,2013,45,Male,390392
AGO,2013,50,Female,339362
AGO,2013,50,Male,341626
AGO,2013,55,Female,240431
AGO,2013,55,Male,235491
AGO,2013,60,Female,170343
AGO,2013,60,Male,167417
AGO,2013,65,Female,137766
AGO,2013,65,Male,121128
AGO,2013,70,Female,96767
AGO,2013,70,Male,74432
AGO,2013,75,Female,63932
AGO,2013,75,Male,42613
AGO,2013,80,Female,28347
AGO,2013,80,Male,19623
AGO,2013,85,Female,12017
AGO,2013,85,Male,7670
AGO,2014,0,Female,2517349
AGO,2014,0,Male,2548127
AGO,2014,5,Female,2120299
AGO,2014,5,Male,2104073
AGO,2014,10,Female,1722324
AGO,2014,10,Male,1698190
AGO,2014,15,Female,1422713
AGO,2014,15,Male,1397730
AGO,2014,20,Female,1209467
AGO,2014,20,Male,1180350
AGO,2014,25,Female,1021325
AGO,2014,25,Male,987463
AGO,2014,30,Female,832291
AGO,2014,30,Male,799044
AGO,2014,35,Female,676853
AGO,2014,35,Male,645683
AGO,2014,40,Female,551212
AGO,2014,40,Male,520339
AGO,2014,45,Female,411565
AGO,2014,45,Male,392314
AGO,2014,50,Female,353303
AGO,2014,50,Male,356282
AGO,2014,55,Female,258243
AGO,2014,55,Male,248990
AGO,2014,60,Female,173864
AGO,2014,60,Male,171901
AGO,2014,65,Female,142627
AGO,2014,65,Male,125667
AGO,2014,70,Female,97237
AGO,2014,70,Male,76500
AGO,2014,75,Female,65991
AGO,2014,75,Male,43260
AGO,2014,80,Female,29251
AGO,2014,80,Male,19863
AGO,2014,85,Female,12371
AGO,2014,85,Male,7712
AGO,2015,0,Female,2576574
AGO,2015,0,Male,2615784
AGO,2015,5,Female,2197120
AGO,2015,5,Male,2184296
AGO,2015,10,Female,1793267
AGO,2015,10,Male,1769002
AGO,2015,15,Female,1473079
AGO,2015,15,Male,1447636
AGO,2015,20,Female,1246606
AGO,2015,20,Male,1216979
AGO,2015,25,Female,1057068
AGO,2015,25,Male,1022076
AGO,2015,30,Female,865793
AGO,2015,30,Male,830940
AGO,2015,35,Female,700895
AGO,2015,35,Male,668587
AGO,2015,40,Female,578254
AGO,2015,40,Male,545859
AGO,2015,45,Female,427734
AGO,2015,45,Male,402195
AGO,2015,50,Female,365040
AGO,2015,50,Male,365861
AGO,2015,55,Female,275214
AGO,2015,55,Male,263726
AGO,2015,60,Female,181512
AGO,2015,60,Male,178671
AGO,2015,65,Female,146191
AGO,2015,65,Male,129556
AGO,2015,70,Female,99366
AGO,2015,70,Male,79200
AGO,2015,75,Female,67063
AGO,2015,75,Male,43873
AGO,2015,80,Female,30267
AGO,2015,80,Male,19757
AGO,2015,85,Female,12093
AGO,2015,85,Male,7246
AGO,2016,0,Female,2634324
AGO,2016,0,Male,2684354
AGO,2016,5,Female,2274939
AGO,2016,5,Male,2267355
AGO,2016,10,Female,1867616
AGO,2016,10,Male,1842746
AGO,2016,15,Female,1526426
AGO,2016,15,Male,1499249
AGO,2016,20,Female,1284472
AGO,2016,20,Male,1253733
AGO,2016,25,Female,1091898
AGO,2016,25,Male,1055852
AGO,2016,30,Female,899874
AGO,2016,30,Male,863133
AGO,2016,35,Female,726889
AGO,2016,35,Male,692777
AGO,2016,40,Female,601780
AGO,2016,40,Male,567469
AGO,2016,45,Female,448633
AGO,2016,45,Male,417847
AGO,2016,50,Female,373654
AGO,2016,50,Male,369227
AGO,2016,55,Female,290561
AGO,2016,55,Male,278114
AGO,2016,60,Female,191524
AGO,2016,60,Male,185896
AGO,2016,65,Female,147432
AGO,2016,65,Male,131962
AGO,2016,70,Female,102023
AGO,2016,70,Male,82287
AGO,2016,75,Female,67699
AGO,2016,75,Male,45219
AGO,2016,80,Female,32699
AGO,2016,80,Male,20842
AGO,2016,85,Female,13684
AGO,2016,85,Male,8293
AGO,2017,0,Female,2691453
AGO,2017,0,Male,2745665
AGO,2017,5,Female,2347520
AGO,2017,5,Male,2348367
AGO,2017,10,Female,1945683
AGO,2017,10,Male,1921164
AGO,2017,15,Female,1583576
AGO,2017,15,Male,1555353
AGO,2017,20,Female,1323518
AGO,2017,20,Male,1291967
AGO,2017,25,Female,1126088
AGO,2017,25,Male,1089442
AGO,2017,30,Female,935067
AGO,2017,30,Male,896774
AGO,2017,35,Female,755240
AGO,2017,35,Male,719355
AGO,2017,40,Female,622220
AGO,2017,40,Male,586511
AGO,2017,45,Female,475507
AGO,2017,45,Male,441163
AGO,2017,50,Female,379684
AGO,2017,50,Male,367732
AGO,2017,55,Female,305882
AGO,2017,55,Male,294473
AGO,2017,60,Female,205034
AGO,2017,60,Male,194666
AGO,2017,65,Female,147574
AGO,2017,65,Male,133843
AGO,2017,70,Female,106010
AGO,2017,70,Male,85826
AGO,2017,75,Female,67489
AGO,2017,75,Male,46290
AGO,2017,80,Female,35024
AGO,2017,80,Male,21612
AGO,2017,85,Female,14881
AGO,2017,85,Male,9116
AGO,2018,0,Female,2749392
AGO,2018,0,Male,2803154
AGO,2018,5,Female,2414156
AGO,2018,5,Male,2425921
AGO,2018,10,Female,2026202
AGO,2018,10,Male,2002899
AGO,2018,15,Female,1644831
AGO,2018,15,Male,1616144
AGO,2018,20,Female,1364693
AGO,2018,20,Male,1332444
AGO,2018,25,Female,1160166
AGO,2018,25,Male,1123076
AGO,2018,30,Female,970850
AGO,2018,30,Male,931244
AGO,2018,35,Female,785632
AGO,2018,35,Male,747958
AGO,2018,40,Female,641224
AGO,2018,40,Male,604437
AGO,2018,45,Female,505740
AGO,2018,45,Male,469026
AGO,2018,50,Female,385632
AGO,2018,50,Male,365101
AGO,2018,55,Female,320553
AGO,2018,55,Male,310774
AGO,2018,60,Female,220798
AGO,2018,60,Male,204875
AGO,2018,65,Female,148207
AGO,2018,65,Male,136057
AGO,2018,70,Female,110541
AGO,2018,70,Male,89436
AGO,2018,75,Female,67207
AGO,2018,75,Male,47282
AGO,2018,80,Female,36851
AGO,2018,80,Male,22055
AGO,2018,85,Female,15653
AGO,2018,85,Male,9576
AGO,2019,0,Female,2809147
AGO,2019,0,Male,2861324
AGO,2019,5,Female,2476123
AGO,2019,5,Male,2499254
AGO,2019,10,Female,2106256
AGO,2019,10,Male,2085500
AGO,2019,15,Female,1710550
AGO,2019,15,Male,1681692
AGO,2019,20,Female,1409338
AGO,2019,20,Male,1376245
AGO,2019,25,Female,1194956
AGO,2019,25,Male,1157224
AGO,2019,30,Female,1006461
AGO,2019,30,Male,965615
AGO,2019,35,Female,817417
AGO,2019,35,Male,777938
AGO,2019,40,Female,661568
AGO,2019,40,Male,623694
AGO,2019,45,Female,535168
AGO,2019,45,Male,496518
AGO,2019,50,Female,395296
AGO,2019,50,Male,366921
AGO,2019,55,Female,333667
AGO,2019,55,Male,323988
AGO,2019,60,Female,237032
AGO,2019,60,Male,216455
AGO,2019,65,Female,151541
AGO,2019,65,Male,139673
AGO,2019,70,Female,114487
AGO,2019,70,Male,92588
AGO,2019,75,Female,67707
AGO,2019,75,Male,48430
AGO,2019,80,Female,37802
AGO,2019,80,Male,22181
AGO,2019,85,Female,16004
AGO,2019,85,Male,9539
AGO,2020,0,Female,2871490
AGO,2020,0,Male,2923514
AGO,2020,5,Female,2535920
AGO,2020,5,Male,2568244
AGO,2020,10,Female,2182666
AGO,2020,10,Male,2166595
AGO,2020,15,Female,1780690
AGO,2020,15,Male,1751828
AGO,2020,20,Female,1458325
AGO,2020,20,Male,1424241
AGO,2020,25,Female,1231078
AGO,2020,25,Male,1192393
AGO,2020,30,Female,1041425
AGO,2020,30,Male,999332
AGO,2020,35,Female,850121
AGO,2020,35,Male,808851
AGO,2020,40,Female,684932
AGO,2020,40,Male,645763
AGO,2020,45,Female,561290
AGO,2020,45,Male,520750
AGO,2020,50,Female,410848
AGO,2020,50,Male,376364
AGO,2020,55,Female,344802
AGO,2020,55,Male,332588
AGO,2020,60,Female,252683
AGO,2020,60,Male,229285
AGO,2020,65,Female,158692
AGO,2020,65,Male,145237
AGO,2020,70,Female,117389
AGO,2020,70,Male,95124
AGO,2020,75,Female,69351
AGO,2020,75,Male,49865
AGO,2020,80,Female,37897
AGO,2020,80,Male,22040
AGO,2020,85,Female,15799
AGO,2020,85,Male,8856
AGO,2021,0,Female,2934705
AGO,2021,0,Male,2984095
AGO,2021,5,Female,2599558
AGO,2021,5,Male,2639500
AGO,2021,10,Female,2255744
AGO,2021,10,Male,2247062
AGO,2021,15,Female,1854547
AGO,2021,15,Male,1825449
AGO,2021,20,Female,1511368
AGO,2021,20,Male,1476440
AGO,2021,25,Female,1268597
AGO,2021,25,Male,1229451
AGO,2021,30,Female,1075787
AGO,2021,30,Male,1032853
AGO,2021,35,Female,883648
AGO,2021,35,Male,840670
AGO,2021,40,Female,710428
AGO,2021,40,Male,669566
AGO,2021,45,Female,584085
AGO,2021,45,Male,541584
AGO,2021,50,Female,431019
AGO,2021,50,Male,391519
AGO,2021,55,Female,352826
AGO,2021,55,Male,335651
AGO,2021,60,Female,266646
AGO,2021,60,Male,242143
AGO,2021,65,Female,167661
AGO,2021,65,Male,151512
AGO,2021,70,Female,118311
AGO,2021,70,Male,97156
AGO,2021,75,Female,71836
AGO,2021,75,Male,52391
AGO,2021,80,Female,38723
AGO,2021,80,Male,23186
AGO,2021,85,Female,17982
AGO,2021,85,Male,9912
ALB,2000,0,Female,133847
ALB,2000,0,Male,145988
ALB,2000,5,Female,158429
ALB,2000,5,Male,170652
ALB,2000,10,Female,166599
ALB,2000,10,Male,173704
ALB,2000,15,Female,145682
ALB,2000,15,Male,143946
ALB,2000,20,Female,123980
ALB,2000,20,Male,115519
ALB,2000,25,Female,113861
ALB,2000,25,Male,103859
ALB,2000,30,Female,112114
ALB,2000,30,Male,103294
ALB,2000,35,Female,116906
ALB,2000,35,Male,115345
ALB,2000,40,Female,103801
ALB,2000,40,Male,111252
ALB,2000,45,Female,83869
ALB,2000,45,Male,93463
ALB,2000,50,Female,64907
ALB,2000,50,Male,76438
ALB,2000,55,Female,55647
ALB,2000,55,Male,66760
ALB,2000,60,Female,50781
ALB,2000,60,Male,57738
ALB,2000,65,Female,39866
ALB,2000,65,Male,44250
ALB,2000,70,Female,31917
ALB,2000,70,Male,31917
ALB,2000,75,Female,21590
ALB,2000,75,Male,15896
ALB,2000,80,Female,13646
ALB,2000,80,Male,9274
ALB,2000,85,Female,8298
ALB,2000,85,Male,4211
ALB,2001,0,Female,127795
ALB,2001,0,Male,140198
ALB,2001,5,Female,153604
ALB,2001,5,Male,166992
ALB,2001,10,Female,165571
ALB,2001,10,Male,174426
ALB,2001,15,Female,147592
ALB,2001,15,Male,146930
ALB,2001,20,Female,123070
ALB,2001,20,Male,115179
ALB,2001,25,Female,111441
ALB,2001,25,Male,102219
ALB,2001,30,Female,109991
ALB,2001,30,Male,100958
ALB,2001,35,Female,116124
ALB,2001,35,Male,112997
ALB,2001,40,Female,106609
ALB,2001,40,Male,112982
ALB,2001,45,Female,87486
ALB,2001,45,Male,96987
ALB,2001,50,Female,67567
ALB,2001,50,Male,78948
ALB,2001,55,Female,56423
ALB,2001,55,Male,68034
ALB,2001,60,Female,51535
ALB,2001,60,Male,59154
ALB,2001,65,Female,41138
ALB,2001,65,Male,45794
ALB,2001,70,Female,32511
ALB,2001,70,Male,33182
ALB,2001,75,Female,22246
ALB,2001,75,Male,17173
ALB,2001,80,Female,13824
ALB,2001,80,Male,9266
ALB,2001,85,Female,8996
ALB,2001,85,Male,4759
ALB,2002,0,Female,121764
ALB,2002,0,Male,134102
ALB,2002,5,Female,148865
ALB,2002,5,Male,162382
ALB,2002,10,Female,163845
ALB,2002,10,Male,173618
ALB,2002,15,Female,150492
ALB,2002,15,Male,150529
ALB,2002,20,Female,123298
ALB,2002,20,Male,115174
ALB,2002,25,Female,108837
ALB,2002,25,Male,99486
ALB,2002,30,Female,107870
ALB,2002,30,Male,98666
ALB,2002,35,Female,114515
ALB,2002,35,Male,109376
ALB,2002,40,Female,109438
ALB,2002,40,Male,113719
ALB,2002,45,Female,91179
ALB,2002,45,Male,100236
ALB,2002,50,Female,70843
ALB,2002,50,Male,81563
ALB,2002,55,Female,57553
ALB,2002,55,Male,69145
ALB,2002,60,Female,52077
ALB,2002,60,Male,60300
ALB,2002,65,Female,42894
ALB,2002,65,Male,47517
ALB,2002,70,Female,33075
ALB,2002,70,Male,34097
ALB,2002,75,Female,23179
ALB,2002,75,Male,18818
ALB,2002,80,Female,13979
ALB,2002,80,Male,8996
ALB,2002,85,Female,9544
ALB,2002,85,Male,5212
ALB,2003,0,Female,115716
ALB,2003,0,Male,127811
ALB,2003,5,Female,144036
ALB,2003,5,Male,156985
ALB,2003,10,Female,161404
ALB,2003,10,Male,171519
ALB,2003,15,Female,153689
ALB,2003,15,Male,154390
ALB,2003,20,Female,124726
ALB,2003,20,Male,115871
ALB,2003,25,Female,106189
ALB,2003,25,Male,95928
ALB,2003,30,Female,105388
ALB,2003,30,Male,96183
ALB,2003,35,Female,112274
ALB,2003,35,Male,105027
ALB,2003,40,Female,111896
ALB,2003,40,Male,113401
ALB,2003,45,Female,94803
ALB,2003,45,Male,103046
ALB,2003,50,Female,74542
ALB,2003,50,Male,84253
ALB,2003,55,Female,59053
ALB,2003,55,Male,70214
ALB,2003,60,Female,52511
ALB,2003,60,Male,61264
ALB,2003,65,Female,44870
ALB,2003,65,Male,49298
ALB,2003,70,Female,33724
ALB,2003,70,Male,34908
ALB,2003,75,Female,24270
ALB,2003,75,Male,20565
ALB,2003,80,Female,14203
ALB,2003,80,Male,8723
ALB,2003,85,Female,9882
ALB,2003,85,Male,5455
ALB,2004,0,Female,109765
ALB,2004,0,Male,121576
ALB,2004,5,Female,138873
ALB,2004,5,Male,151115
ALB,2004,10,Female,158345
ALB,2004,10,Male,168699
ALB,2004,15,Female,156234
ALB,2004,15,Male,157854
ALB,2004,20,Female,127060
ALB,2004,20,Male,117507
ALB,2004,25,Female,103829
ALB,2004,25,Male,92318
ALB,2004,30,Female,102218
ALB,2004,30,Male,93144
ALB,2004,35,Female,109607
ALB,2004,35,Male,100647
ALB,2004,40,Female,113387
ALB,2004,40,Male,112034
ALB,2004,45,Female,98180
ALB,2004,45,Male,105245
ALB,2004,50,Female,78333
ALB,2004,50,Male,86993
ALB,2004,55,Female,60926
ALB,2004,55,Male,71484
ALB,2004,60,Female,53005
ALB,2004,60,Male,62194
ALB,2004,65,Female,46641
ALB,2004,65,Male,50981
ALB,2004,70,Female,34628
ALB,2004,70,Male,35922
ALB,2004,75,Female,25343
ALB,2004,75,Male,22115
ALB,2004,80,Female,14579
ALB,2004,80,Male,8751
ALB,2004,85,Female,9974
ALB,2004,85,Male,5387
ALB,2005,0,Female,103875
ALB,2005,0,Male,115530
ALB,2005,5,Female,133244
ALB,2005,5,Male,145086
ALB,2005,10,Female,154756
ALB,2005,10,Male,165542
ALB,2005,15,Female,157519
ALB,2005,15,Male,160435
ALB,2005,20,Female,129889
ALB,2005,20,Male,120160
ALB,2005,25,Female,102159
ALB,2005,25,Male,89462
ALB,2005,30,Female,98333
ALB,2005,30,Male,89306
ALB,2005,35,Female,106503
ALB,2005,35,Male,96565
ALB,2005,40,Female,113556
ALB,2005,40,Male,109736
ALB,2005,45,Female,101157
ALB,2005,45,Male,106738
ALB,2005,50,Female,81951
ALB,2005,50,Male,89766
ALB,2005,55,Female,63160
ALB,2005,55,Male,73122
ALB,2005,60,Female,53675
ALB,2005,60,Male,63186
ALB,2005,65,Female,47950
ALB,2005,65,Male,52506
ALB,2005,70,Female,35861
ALB,2005,70,Male,37281
ALB,2005,75,Female,26293
ALB,2005,75,Male,23381
ALB,2005,80,Female,15143
ALB,2005,80,Male,9199
ALB,2005,85,Female,9811
ALB,2005,85,Male,4974
ALB,2006,0,Female,97861
ALB,2006,0,Male,109681
ALB,2006,5,Female,127549
ALB,2006,5,Male,139073
ALB,2006,10,Female,148611
ALB,2006,10,Male,160461
ALB,2006,15,Female,152945
ALB,2006,15,Male,159101
ALB,2006,20,Female,130416
