source,coverage,iso3,year,month,age,age_cat,sex,deaths
STMF,National,NZL,2020,999,65,65-74,Both,5710.26724348117
STMF,National,NZL,2021,1,65,65-74,Both,449.349048104101
STMF,National,NZL,2021,2,65,65-74,Both,403.865167485081
STMF,National,NZL,2021,3,65,65-74,Both,535.247349260439
STMF,National,NZL,2021,4,65,65-74,Both,418.821090339992
STMF,National,NZL,2021,5,65,65-74,Both,554.375492847974
STMF,National,NZL,2021,6,65,65-74,Both,456.071030298769
STMF,National,NZL,2021,7,65,65-74,Both,529.393936510251
STMF,National,NZL,2021,8,65,65-74,Both,630.781048737584
STMF,National,NZL,2021,9,65,65-74,Both,432.040570774836
STMF,National,NZL,2021,10,65,65-74,Both,426.157791651158
STMF,National,NZL,2021,11,65,65-74,Both,564.542386447074
STMF,National,NZL,2021,12,65,65-74,Both,458.28302112573
STMF,National,NZL,2021,999,65,65-74,Both,5858.92793358299
STMF,National,NZL,2022,1,65,65-74,Both,525.966069856671
STMF,National,NZL,2022,2,65,65-74,Both,425.893977724246
STMF,National,NZL,2022,999,65,65-74,Both,951.860047580917
STMF,National,NZL,2011,1,65,65-74,Female,185.320723457131
STMF,National,NZL,2011,2,65,65-74,Female,162.009940632335
STMF,National,NZL,2011,3,65,65-74,Female,153.268397073036
STMF,National,NZL,2011,4,65,65-74,Female,156.765014496756
STMF,National,NZL,2011,5,65,65-74,Female,199.889962722629
STMF,National,NZL,2011,6,65,65-74,Female,166.672097197294
STMF,National,NZL,2011,7,65,65-74,Female,174.248101615353
STMF,National,NZL,2011,8,65,65-74,Female,212.710893276267
STMF,National,NZL,2011,9,65,65-74,Female,185.903493027751
STMF,National,NZL,2011,10,65,65-74,Female,202.221041005108
STMF,National,NZL,2011,11,65,65-74,Female,163.175479773574
STMF,National,NZL,2011,12,65,65-74,Female,157.347784067375
STMF,National,NZL,2011,999,65,65-74,Female,2119.53292834461
STMF,National,NZL,2012,1,65,65-74,Female,181.637591446258
STMF,National,NZL,2012,2,65,65-74,Female,141.654473832302
STMF,National,NZL,2012,3,65,65-74,Female,139.940911648846
STMF,National,NZL,2012,4,65,65-74,Female,201.057962858751
STMF,National,NZL,2012,5,65,65-74,Female,142.225661226787
STMF,National,NZL,2012,6,65,65-74,Female,149.079909960608
STMF,National,NZL,2012,7,65,65-74,Female,220.478334271244
STMF,National,NZL,2012,8,65,65-74,Female,171.356218345526
STMF,National,NZL,2012,9,65,65-74,Female,176.496904895892
STMF,National,NZL,2012,10,65,65-74,Female,186.778277996623
STMF,National,NZL,2012,11,65,65-74,Female,151.935846933033
STMF,National,NZL,2012,12,65,65-74,Female,156.505346088914
STMF,National,NZL,2012,999,65,65-74,Female,2019.14743950478
STMF,National,NZL,2013,1,65,65-74,Female,144.328859060403
STMF,National,NZL,2013,2,65,65-74,Female,135.771812080537
STMF,National,NZL,2013,3,65,65-74,Female,144.328859060403
STMF,National,NZL,2013,4,65,65-74,Female,210.503355704698
STMF,National,NZL,2013,5,65,65-74,Female,151.174496644295
STMF,National,NZL,2013,6,65,65-74,Female,173.422818791946
STMF,National,NZL,2013,7,65,65-74,Female,216.778523489933
STMF,National,NZL,2013,8,65,65-74,Female,158.020134228188
STMF,National,NZL,2013,9,65,65-74,Female,217.348993288591
STMF,National,NZL,2013,10,65,65-74,Female,150.03355704698
STMF,National,NZL,2013,11,65,65-74,Female,147.181208053691
STMF,National,NZL,2013,12,65,65-74,Female,186.543624161074
STMF,National,NZL,2013,999,65,65-74,Female,2035.43624161074
STMF,National,NZL,2014,1,65,65-74,Female,156.377723970944
STMF,National,NZL,2014,2,65,65-74,Female,146.745762711865
STMF,National,NZL,2014,3,65,65-74,Female,185.840193704601
STMF,National,NZL,2014,4,65,65-74,Female,158.64406779661
STMF,National,NZL,2014,5,65,65-74,Female,152.411622276029
STMF,National,NZL,2014,6,65,65-74,Female,197.738498789346
STMF,National,NZL,2014,7,65,65-74,Female,184.140435835351
STMF,National,NZL,2014,8,65,65-74,Female,193.772397094431
STMF,National,NZL,2014,9,65,65-74,Female,214.73607748184
STMF,National,NZL,2014,10,65,65-74,Female,163.743341404358
STMF,National,NZL,2014,11,65,65-74,Female,151.278450363196
STMF,National,NZL,2014,12,65,65-74,Female,199.438256658596
STMF,National,NZL,2014,999,65,65-74,Female,2104.86682808717
STMF,National,NZL,2015,1,65,65-74,Female,148.826219512195
STMF,National,NZL,2015,2,65,65-74,Female,168.288109756097
STMF,National,NZL,2015,3,65,65-74,Female,204.349847560976
STMF,National,NZL,2015,4,65,65-74,Female,172.294969512195
STMF,National,NZL,2015,5,65,65-74,Female,164.853658536585
STMF,National,NZL,2015,6,65,65-74,Female,218.66006097561
STMF,National,NZL,2015,7,65,65-74,Female,186.032774390244
STMF,National,NZL,2015,8,65,65-74,Female,240.983993902439
STMF,National,NZL,2015,9,65,65-74,Female,195.763719512195
STMF,National,NZL,2015,10,65,65-74,Female,175.157012195122
STMF,National,NZL,2015,11,65,65-74,Female,211.21875
STMF,National,NZL,2015,12,65,65-74,Female,211.21875
STMF,National,NZL,2015,999,65,65-74,Female,2297.64786585366
STMF,National,NZL,2016,1,65,65-74,Female,150.737509912768
STMF,National,NZL,2016,2,65,65-74,Female,198.699444885012
STMF,National,NZL,2016,3,65,65-74,Female,149.024583663759
STMF,National,NZL,2016,4,65,65-74,Female,165.58287073751
STMF,National,NZL,2016,5,65,65-74,Female,215.257731958763
STMF,National,NZL,2016,6,65,65-74,Female,172.434575733545
STMF,National,NZL,2016,7,65,65-74,Female,173.576526566217
STMF,National,NZL,2016,8,65,65-74,Female,215.257731958763
STMF,National,NZL,2016,9,65,65-74,Female,175.860428231562
STMF,National,NZL,2016,10,65,65-74,Female,194.131641554322
STMF,National,NZL,2016,11,65,65-74,Female,173.005551149881
STMF,National,NZL,2016,12,65,65-74,Female,172.434575733545
STMF,National,NZL,2016,999,65,65-74,Female,2156.00317208565
STMF,National,NZL,2017,1,65,65-74,Female,216.349083215797
STMF,National,NZL,2017,2,65,65-74,Female,160.990832157969
STMF,National,NZL,2017,3,65,65-74,Female,177.937235543018
STMF,National,NZL,2017,4,65,65-74,Female,183.586036671368
STMF,National,NZL,2017,5,65,65-74,Female,221.997884344147
STMF,National,NZL,2017,6,65,65-74,Female,210.700282087447
STMF,National,NZL,2017,7,65,65-74,Female,263.2341325811
STMF,National,NZL,2017,8,65,65-74,Female,218.608603667137
STMF,National,NZL,2017,9,65,65-74,Female,187.540197461213
STMF,National,NZL,2017,10,65,65-74,Female,218.608603667137
STMF,National,NZL,2017,11,65,65-74,Female,183.586036671368
STMF,National,NZL,2017,12,65,65-74,Female,164.380112834979
STMF,National,NZL,2017,999,65,65-74,Female,2407.51904090268
STMF,National,NZL,2018,1,65,65-74,Female,163.833575581395
STMF,National,NZL,2018,2,65,65-74,Female,180.504360465116
STMF,National,NZL,2018,3,65,65-74,Female,175.905523255814
STMF,National,NZL,2018,4,65,65-74,Female,214.995639534884
STMF,National,NZL,2018,5,65,65-74,Female,177.05523255814
STMF,National,NZL,2018,6,65,65-74,Female,201.77398255814
STMF,National,NZL,2018,7,65,65-74,Female,229.367005813954
STMF,National,NZL,2018,8,65,65-74,Female,194.300872093023
STMF,National,NZL,2018,9,65,65-74,Female,194.300872093023
STMF,National,NZL,2018,10,65,65-74,Female,229.941860465116
STMF,National,NZL,2018,11,65,65-74,Female,177.05523255814
STMF,National,NZL,2018,12,65,65-74,Female,229.367005813953
STMF,National,NZL,2018,999,65,65-74,Female,2368.4011627907
STMF,National,NZL,2019,1,65,65-74,Female,166.475609756098
STMF,National,NZL,2019,2,65,65-74,Female,151.49856527977
STMF,National,NZL,2019,3,65,65-74,Female,201.038020086083
STMF,National,NZL,2019,4,65,65-74,Female,230.992109038738
STMF,National,NZL,2019,5,65,65-74,Female,210.254662840746
STMF,National,NZL,2019,6,65,65-74,Female,190.093256814921
STMF,National,NZL,2019,7,65,65-74,Female,244.241032998565
STMF,National,NZL,2019,8,65,65-74,Female,211.406743185079
STMF,National,NZL,2019,9,65,65-74,Female,236.752510760402
STMF,National,NZL,2019,10,65,65-74,Female,178.572453371593
STMF,National,NZL,2019,11,65,65-74,Female,172.236011477762
STMF,National,NZL,2019,12,65,65-74,Female,202.190100430416
STMF,National,NZL,2019,999,65,65-74,Female,2395.75107604017
STMF,National,NZL,2020,1,65,65-74,Female,165.98551212796
STMF,National,NZL,2020,2,65,65-74,Female,160.921547351175
STMF,National,NZL,2020,3,65,65-74,Female,227.315752202359
STMF,National,NZL,2020,4,65,65-74,Female,190.74267325891
STMF,National,NZL,2020,5,65,65-74,Female,166.548174880937
STMF,National,NZL,2020,6,65,65-74,Female,205.37190483629
STMF,National,NZL,2020,7,65,65-74,Female,180.052080952364
STMF,National,NZL,2020,8,65,65-74,Female,226.190426696407
STMF,National,NZL,2020,9,65,65-74,Female,182.865394717244
STMF,National,NZL,2020,10,65,65-74,Female,189.054684999982
STMF,National,NZL,2020,11,65,65-74,Female,226.753089449383
STMF,National,NZL,2020,12,65,65-74,Female,212.68652062498
STMF,National,NZL,2020,999,65,65-74,Female,2334.48776209799
STMF,National,NZL,2021,1,65,65-74,Female,188.215501450715
STMF,National,NZL,2021,2,65,65-74,Female,168.609720049599
STMF,National,NZL,2021,3,65,65-74,Female,222.945742789835
STMF,National,NZL,2021,4,65,65-74,Female,175.331702244267
STMF,National,NZL,2021,5,65,65-74,Female,216.783925778056
STMF,National,NZL,2021,6,65,65-74,Female,194.937483645384
STMF,National,NZL,2021,7,65,65-74,Female,222.385577606946
STMF,National,NZL,2021,8,65,65-74,Female,276.721600347183
STMF,National,NZL,2021,9,65,65-74,Female,181.493519256047
STMF,National,NZL,2021,10,65,65-74,Female,157.966581574707
STMF,National,NZL,2021,11,65,65-74,Female,225.186403521391
STMF,National,NZL,2021,12,65,65-74,Female,185.974840719159
STMF,National,NZL,2021,999,65,65-74,Female,2416.55259898329
STMF,National,NZL,2022,1,65,65-74,Female,222.42247969776
STMF,National,NZL,2022,2,65,65-74,Female,177.277322927422
STMF,National,NZL,2022,999,65,65-74,Female,399.699802625182
STMF,National,NZL,2011,1,65,65-74,Male,264.095556717198
STMF,National,NZL,2011,2,65,65-74,Male,208.806063774177
STMF,National,NZL,2011,3,65,65-74,Male,195.277783585991
STMF,National,NZL,2011,4,65,65-74,Male,203.51238891793
STMF,National,NZL,2011,5,65,65-74,Male,267.036487192891
STMF,National,NZL,2011,6,65,65-74,Male,208.806063774177
STMF,National,NZL,2011,7,65,65-74,Male,227.62801881861
STMF,National,NZL,2011,8,65,65-74,Male,299.38672242551
STMF,National,NZL,2011,9,65,65-74,Male,225.863460533194
STMF,National,NZL,2011,10,65,65-74,Male,284.093883951908
STMF,National,NZL,2011,11,65,65-74,Male,214.099738630423
STMF,National,NZL,2011,12,65,65-74,Male,224.687088342917
STMF,National,NZL,2011,999,65,65-74,Male,2823.29325666492
STMF,National,NZL,2012,1,65,65-74,Male,250.914091470952
STMF,National,NZL,2012,2,65,65-74,Male,215.069221260816
STMF,National,NZL,2012,3,65,65-74,Male,221.144622991347
STMF,National,NZL,2012,4,65,65-74,Male,281.898640296663
STMF,National,NZL,2012,5,65,65-74,Male,224.182323856613
STMF,National,NZL,2012,6,65,65-74,Male,244.231149567367
STMF,National,NZL,2012,7,65,65-74,Male,318.958590852905
STMF,National,NZL,2012,8,65,65-74,Male,232.687886279357
STMF,National,NZL,2012,9,65,65-74,Male,230.865265760198
STMF,National,NZL,2012,10,65,65-74,Male,293.441903584672
STMF,National,NZL,2012,11,65,65-74,Male,211.423980222497
STMF,National,NZL,2012,12,65,65-74,Male,205.348578491965
STMF,National,NZL,2012,999,65,65-74,Male,2930.16625463535
STMF,National,NZL,2013,1,65,65-74,Male,232.470806684547
STMF,National,NZL,2013,2,65,65-74,Male,203.943057561378
STMF,National,NZL,2013,3,65,65-74,Male,196.659376934186
STMF,National,NZL,2013,4,65,65-74,Male,268.282236434908
STMF,National,NZL,2013,5,65,65-74,Male,226.401072828554
STMF,National,NZL,2013,6,65,65-74,Male,233.684753455746
STMF,National,NZL,2013,7,65,65-74,Male,298.630905714875
STMF,National,NZL,2013,8,65,65-74,Male,257.35671549412
STMF,National,NZL,2013,9,65,65-74,Male,327.158654838044
STMF,National,NZL,2013,10,65,65-74,Male,217.903445430163
STMF,National,NZL,2013,11,65,65-74,Male,220.33133897256
STMF,National,NZL,2013,12,65,65-74,Male,250.680008252527
STMF,National,NZL,2013,999,65,65-74,Male,2933.50237260161
STMF,National,NZL,2014,1,65,65-74,Male,206.951756998213
STMF,National,NZL,2014,2,65,65-74,Male,227.525908278737
STMF,National,NZL,2014,3,65,65-74,Male,246.88981536629
STMF,National,NZL,2014,4,65,65-74,Male,217.238832638475
STMF,National,NZL,2014,5,65,65-74,Male,244.469326980346
STMF,National,NZL,2014,6,65,65-74,Male,301.35080405003
STMF,National,NZL,2014,7,65,65-74,Male,255.361524717094
STMF,National,NZL,2014,8,65,65-74,Male,248.705181655747
STMF,National,NZL,2014,9,65,65-74,Male,321.924955330554
STMF,National,NZL,2014,10,65,65-74,Male,250.520547945205
STMF,National,NZL,2014,11,65,65-74,Male,243.259082787373
STMF,National,NZL,2014,12,65,65-74,Male,281.381774865992
STMF,National,NZL,2014,999,65,65-74,Male,3045.57951161406
STMF,National,NZL,2015,1,65,65-74,Male,239.035755478662
STMF,National,NZL,2015,2,65,65-74,Male,222.048442906575
STMF,National,NZL,2015,3,65,65-74,Male,299.704728950404
STMF,National,NZL,2015,4,65,65-74,Male,225.081891580161
STMF,National,NZL,2015,5,65,65-74,Male,239.035755478662
STMF,National,NZL,2015,6,65,65-74,Male,301.524798154556
STMF,National,NZL,2015,7,65,65-74,Male,265.123414071511
STMF,National,NZL,2015,8,65,65-74,Male,336.712802768166
STMF,National,NZL,2015,9,65,65-74,Male,252.382929642445
STMF,National,NZL,2015,10,65,65-74,Male,262.696655132641
STMF,National,NZL,2015,11,65,65-74,Male,294.244521337947
STMF,National,NZL,2015,12,65,65-74,Male,293.63783160323
STMF,National,NZL,2015,999,65,65-74,Male,3231.22952710496
STMF,National,NZL,2016,1,65,65-74,Male,217.798353909465
STMF,National,NZL,2016,2,65,65-74,Male,263.148148148148
STMF,National,NZL,2016,3,65,65-74,Male,214.218106995885
STMF,National,NZL,2016,4,65,65-74,Male,230.925925925926
STMF,National,NZL,2016,5,65,65-74,Male,300.144032921811
STMF,National,NZL,2016,6,65,65-74,Male,240.473251028807
STMF,National,NZL,2016,7,65,65-74,Male,253.600823045267
STMF,National,NZL,2016,8,65,65-74,Male,307.901234567901
STMF,National,NZL,2016,9,65,65-74,Male,263.148148148148
STMF,National,NZL,2016,10,65,65-74,Male,280.452674897119
STMF,National,NZL,2016,11,65,65-74,Male,230.925925925926
STMF,National,NZL,2016,12,65,65-74,Male,237.489711934156
STMF,National,NZL,2016,999,65,65-74,Male,3040.22633744856
STMF,National,NZL,2017,1,65,65-74,Male,261.800219538968
STMF,National,NZL,2017,2,65,65-74,Male,230.384193194292
STMF,National,NZL,2017,3,65,65-74,Male,245.510428100988
STMF,National,NZL,2017,4,65,65-74,Male,243.183315038419
STMF,National,NZL,2017,5,65,65-74,Male,307.178924259056
STMF,National,NZL,2017,6,65,65-74,Male,232.129527991218
STMF,National,NZL,2017,7,65,65-74,Male,351.39407244786
STMF,National,NZL,2017,8,65,65-74,Male,271.690450054885
STMF,National,NZL,2017,9,65,65-74,Male,264.709110867179
STMF,National,NZL,2017,10,65,65-74,Male,320.559824368826
STMF,National,NZL,2017,11,65,65-74,Male,221.075740944018
STMF,National,NZL,2017,12,65,65-74,Male,257.727771679473
STMF,National,NZL,2017,999,65,65-74,Male,3207.34357848518
STMF,National,NZL,2018,1,65,65-74,Male,248.353070175439
STMF,National,NZL,2018,2,65,65-74,Male,229.475877192983
STMF,National,NZL,2018,3,65,65-74,Male,235.964912280702
STMF,National,NZL,2018,4,65,65-74,Male,278.438596491228
STMF,National,NZL,2018,5,65,65-74,Male,250.712719298246
STMF,National,NZL,2018,6,65,65-74,Male,273.719298245614
STMF,National,NZL,2018,7,65,65-74,Male,322.68201754386
STMF,National,NZL,2018,8,65,65-74,Male,258.97149122807
STMF,National,NZL,2018,9,65,65-74,Male,275.489035087719
STMF,National,NZL,2018,10,65,65-74,Male,308.524122807018
STMF,National,NZL,2018,11,65,65-74,Male,240.684210526316
STMF,National,NZL,2018,12,65,65-74,Male,262.510964912281
STMF,National,NZL,2018,999,65,65-74,Male,3185.52631578947
STMF,National,NZL,2019,1,65,65-74,Male,225.940594059406
STMF,National,NZL,2019,2,65,65-74,Male,215.238144867118
STMF,National,NZL,2019,3,65,65-74,Male,259.831683168317
STMF,National,NZL,2019,4,65,65-74,Male,326.424700364773
STMF,National,NZL,2019,5,65,65-74,Male,259.831683168317
STMF,National,NZL,2019,6,65,65-74,Male,314.53309015112
STMF,National,NZL,2019,7,65,65-74,Male,384.693590411673
STMF,National,NZL,2019,8,65,65-74,Male,261.020844189682
STMF,National,NZL,2019,9,65,65-74,Male,367.450755601876
STMF,National,NZL,2019,10,65,65-74,Male,272.912454403335
STMF,National,NZL,2019,11,65,65-74,Male,242.58884835852
STMF,National,NZL,2019,12,65,65-74,Male,306.803543512246
STMF,National,NZL,2019,999,65,65-74,Male,3437.26993225638
STMF,National,NZL,2020,1,65,65-74,Male,250.954395589969
STMF,National,NZL,2020,2,65,65-74,Male,240.32573883557
STMF,National,NZL,2020,3,65,65-74,Male,291.107098884364
STMF,National,NZL,2020,4,65,65-74,Male,262.764014205967
STMF,National,NZL,2020,5,65,65-74,Male,252.725838382368
STMF,National,NZL,2020,6,65,65-74,Male,322.40258821676
STMF,National,NZL,2020,7,65,65-74,Male,283.430846783965
STMF,National,NZL,2020,8,65,65-74,Male,338.936054279157
STMF,National,NZL,2020,9,65,65-74,Male,248.592471866769
STMF,National,NZL,2020,10,65,65-74,Male,255.678243036368
STMF,National,NZL,2020,11,65,65-74,Male,317.08825983956
STMF,National,NZL,2020,12,65,65-74,Male,311.773931462361
STMF,National,NZL,2020,999,65,65-74,Male,3375.77948138318
STMF,National,NZL,2021,1,65,65-74,Male,261.133546653386
STMF,National,NZL,2021,2,65,65-74,Male,235.255447435483
STMF,National,NZL,2021,3,65,65-74,Male,312.301606470603
STMF,National,NZL,2021,4,65,65-74,Male,243.489388095724
STMF,National,NZL,2021,5,65,65-74,Male,337.591567069918
STMF,National,NZL,2021,6,65,65-74,Male,261.133546653386
STMF,National,NZL,2021,7,65,65-74,Male,307.008358903305
STMF,National,NZL,2021,8,65,65-74,Male,354.059448390401
STMF,National,NZL,2021,9,65,65-74,Male,250.547051518789
STMF,National,NZL,2021,10,65,65-74,Male,268.19121007645
STMF,National,NZL,2021,11,65,65-74,Male,339.355982925684
STMF,National,NZL,2021,12,65,65-74,Male,272.308180406571
STMF,National,NZL,2021,999,65,65-74,Male,3442.3753345997
STMF,National,NZL,2022,1,65,65-74,Male,303.543590158911
STMF,National,NZL,2022,2,65,65-74,Male,248.616654796823
STMF,National,NZL,2022,999,65,65-74,Male,552.160244955734
STMF,National,POL,2011,1,65,65-74,Both,6962
STMF,National,POL,2011,2,65,65-74,Both,5732
STMF,National,POL,2011,3,65,65-74,Both,5433
STMF,National,POL,2011,4,65,65-74,Both,5289
STMF,National,POL,2011,5,65,65-74,Both,6220
STMF,National,POL,2011,6,65,65-74,Both,4695
STMF,National,POL,2011,7,65,65-74,Both,4755
STMF,National,POL,2011,8,65,65-74,Both,5979
STMF,National,POL,2011,9,65,65-74,Both,4803
STMF,National,POL,2011,10,65,65-74,Both,6410
STMF,National,POL,2011,11,65,65-74,Both,5104
STMF,National,POL,2011,12,65,65-74,Both,5184
STMF,National,POL,2011,999,65,65-74,Both,66566
STMF,National,POL,2012,1,65,65-74,Both,6514
STMF,National,POL,2012,2,65,65-74,Both,5504
STMF,National,POL,2012,3,65,65-74,Both,5348
STMF,National,POL,2012,4,65,65-74,Both,6833
STMF,National,POL,2012,5,65,65-74,Both,5027
STMF,National,POL,2012,6,65,65-74,Both,5071
STMF,National,POL,2012,7,65,65-74,Both,6268
STMF,National,POL,2012,8,65,65-74,Both,4786
STMF,National,POL,2012,9,65,65-74,Both,4894
STMF,National,POL,2012,10,65,65-74,Both,6596
STMF,National,POL,2012,11,65,65-74,Both,5200
STMF,National,POL,2012,12,65,65-74,Both,5831
STMF,National,POL,2012,999,65,65-74,Both,67872
STMF,National,POL,2013,1,65,65-74,Both,6433
STMF,National,POL,2013,2,65,65-74,Both,5940
STMF,National,POL,2013,3,65,65-74,Both,5713
STMF,National,POL,2013,4,65,65-74,Both,7095
STMF,National,POL,2013,5,65,65-74,Both,5153
STMF,National,POL,2013,6,65,65-74,Both,5131
STMF,National,POL,2013,7,65,65-74,Both,6033
STMF,National,POL,2013,8,65,65-74,Both,4931
STMF,National,POL,2013,9,65,65-74,Both,6227
STMF,National,POL,2013,10,65,65-74,Both,5285
STMF,National,POL,2013,11,65,65-74,Both,5020
STMF,National,POL,2013,12,65,65-74,Both,6751
STMF,National,POL,2013,999,65,65-74,Both,69712
STMF,National,POL,2014,1,65,65-74,Both,5413
STMF,National,POL,2014,2,65,65-74,Both,5717
STMF,National,POL,2014,3,65,65-74,Both,6996
STMF,National,POL,2014,4,65,65-74,Both,5348
STMF,National,POL,2014,5,65,65-74,Both,5396
STMF,National,POL,2014,6,65,65-74,Both,6192
STMF,National,POL,2014,7,65,65-74,Both,5131
STMF,National,POL,2014,8,65,65-74,Both,4991
STMF,National,POL,2014,9,65,65-74,Both,6277
STMF,National,POL,2014,10,65,65-74,Both,5426
STMF,National,POL,2014,11,65,65-74,Both,5517
STMF,National,POL,2014,12,65,65-74,Both,7070
STMF,National,POL,2014,999,65,65-74,Both,69474
STMF,National,POL,2015,1,65,65-74,Both,5660
STMF,National,POL,2015,2,65,65-74,Both,6209
STMF,National,POL,2015,3,65,65-74,Both,8075
STMF,National,POL,2015,4,65,65-74,Both,6140
STMF,National,POL,2015,5,65,65-74,Both,5637
STMF,National,POL,2015,6,65,65-74,Both,6656
STMF,National,POL,2015,7,65,65-74,Both,5336
STMF,National,POL,2015,8,65,65-74,Both,6729
STMF,National,POL,2015,9,65,65-74,Both,5290
STMF,National,POL,2015,10,65,65-74,Both,5659
STMF,National,POL,2015,11,65,65-74,Both,7114
STMF,National,POL,2015,12,65,65-74,Both,7280
STMF,National,POL,2015,999,65,65-74,Both,75785
STMF,National,POL,2016,1,65,65-74,Both,6143
STMF,National,POL,2016,2,65,65-74,Both,7741
STMF,National,POL,2016,3,65,65-74,Both,6280
STMF,National,POL,2016,4,65,65-74,Both,5689
STMF,National,POL,2016,5,65,65-74,Both,7037
STMF,National,POL,2016,6,65,65-74,Both,5553
STMF,National,POL,2016,7,65,65-74,Both,5647
STMF,National,POL,2016,8,65,65-74,Both,6811
