"Country","WHO_region","months","est","lwr","uppr"
"Sudan","EMRO",2,21484.534,16602.475,27296.575
"Sudan","EMRO",3,19294.832,14667.275,25117.075
"Sudan","EMRO",4,19119.444,15006.2,24471.575
"Sudan","EMRO",5,21009.557,15983.625,27463.975
"Sudan","EMRO",6,22733.459,17313.925,29302.55
"Sudan","EMRO",7,22600.519,16999.9,28611.725
"Sudan","EMRO",8,21713.839,16956.275,26988.125
"Sudan","EMRO",9,20246.505,15771.45,25693.225
"Sudan","EMRO",10,20145.822,15622.275,25783.925
"Sudan","EMRO",11,23437.714,18101.475,30197.5
"Sudan","EMRO",12,22917.903,17566.825,29791.225
"Sudan","EMRO",13,23450.898,17952.95,29962.775
"Sudan","EMRO",14,22688.784,17346.45,28581.05
"Sudan","EMRO",15,22975.251,17338.6,29560.2
"Sudan","EMRO",16,23216.394,17675.675,29981.15
"Sudan","EMRO",17,23101.268,17791.675,30061.325
"Sudan","EMRO",18,22739.722,17506.925,29156.175
"Sudan","EMRO",19,22156.648,16669.325,28147.725
"Sudan","EMRO",20,21522.462,16016.575,27766.6
"Sudan","EMRO",21,20904.73,16050.25,26391.225
"Sudan","EMRO",22,21356.145,16307.7,27448.05
"Sudan","EMRO",23,21657.522,16443.55,28167.025
"Sudan","EMRO",24,22413.558,17503.2,28248.825
"Senegal","AFRO",1,7792.408,6062.8,9843.05
"Senegal","AFRO",2,7588.111,5874.075,9652.175
"Senegal","AFRO",3,6521.247,4997.125,8262.1
"Senegal","AFRO",4,6652.465,5124.95,8656.45
"Senegal","AFRO",5,7244.14,5524.875,9587.45
"Senegal","AFRO",6,8019.26,6167.55,10177.2
"Senegal","AFRO",7,8750.736,6786.925,11123.4
"Senegal","AFRO",8,8376.43,6400.975,11034.225
"Senegal","AFRO",9,7743.144,6046.975,9958.475
"Senegal","AFRO",10,7253.81,5575.725,9262.475
"Senegal","AFRO",11,7408.097,5636.975,9484.925
"Senegal","AFRO",12,8017.184,6090.35,10131.625
"Senegal","AFRO",13,8555.504,6670.675,11093.25
"Senegal","AFRO",14,8667.663,6795.475,11018.025
"Senegal","AFRO",15,8388.228,6432.7,10733
"Senegal","AFRO",16,7990.673,6124.45,10176.125
"Senegal","AFRO",17,7857.111,6059.975,10104.225
"Senegal","AFRO",18,7925.155,6106.425,10191.2
"Senegal","AFRO",19,8930.067,6888.9,11758.575
"Senegal","AFRO",20,9080.803,6928.2,11853.325
"Senegal","AFRO",21,8007.39,6136.625,10137.2
"Senegal","AFRO",22,7559.415,5798.95,9680.875
"Senegal","AFRO",23,7504.586,5758.45,9673.075
"Senegal","AFRO",24,7663.912,5855.8,10193.175
"Singapore","WPRO",1,2602,2602,2602
"Singapore","WPRO",2,2226,2226,2226
"Singapore","WPRO",3,2383,2383,2383
"Singapore","WPRO",4,2407,2407,2407
"Singapore","WPRO",5,2382,2382,2382
"Singapore","WPRO",6,2233,2233,2233
"Singapore","WPRO",7,2194,2194,2194
"Singapore","WPRO",8,2333,2333,2333
"Singapore","WPRO",9,2202,2202,2202
"Singapore","WPRO",10,2200,2200,2200
"Singapore","WPRO",11,2246,2246,2246
"Singapore","WPRO",12,2314,2314,2314
"Singapore","WPRO",13,2355,2355,2355
"Singapore","WPRO",14,2225,2225,2225
"Singapore","WPRO",15,2404,2404,2404
"Singapore","WPRO",16,2423,2423,2423
"Singapore","WPRO",17,2523,2523,2523
"Singapore","WPRO",18,2481,2481,2481
"Singapore","WPRO",19,2497,2497,2497
"Singapore","WPRO",20,2452,2452,2452
"Singapore","WPRO",21,2436,2436,2436
"Singapore","WPRO",22,3107,3107,3107
"Singapore","WPRO",23,2933,2933,2933
"Singapore","WPRO",24,2626,2626,2626
"Solomon Islands","WPRO",1,411.909,309,551.05
"Solomon Islands","WPRO",2,401.94,301,525.025
"Solomon Islands","WPRO",3,404.794,311,521.025
"Solomon Islands","WPRO",4,384.428,282.975,495
"Solomon Islands","WPRO",5,392.417,295.975,515
"Solomon Islands","WPRO",6,403.307,309,535
"Solomon Islands","WPRO",7,411.452,312.975,538
"Solomon Islands","WPRO",8,409.229,303.9,546.05
"Solomon Islands","WPRO",9,403.314,299.975,518.025
"Solomon Islands","WPRO",10,395.652,294,509.075
"Solomon Islands","WPRO",11,390.112,298,499
"Solomon Islands","WPRO",12,392.859,300.975,507
"Solomon Islands","WPRO",13,405.132,300.975,532.025
"Solomon Islands","WPRO",14,412.723,307.975,531.075
"Solomon Islands","WPRO",15,414.872,310,539.05
"Solomon Islands","WPRO",16,414.519,316,532.025
"Solomon Islands","WPRO",17,426.352,328,546.025
"Solomon Islands","WPRO",18,423.128,319.975,550.05
"Solomon Islands","WPRO",19,430.21,328.975,560.025
"Solomon Islands","WPRO",20,425.842,322.975,550.025
"Solomon Islands","WPRO",21,417.072,315.975,539.05
"Solomon Islands","WPRO",22,407.564,306,533.025
"Solomon Islands","WPRO",23,403.554,303.95,531.05
"Solomon Islands","WPRO",24,411.138,310.975,538.125
"Sierra Leone","AFRO",1,5849.482,4470.8,7508.225
"Sierra Leone","AFRO",2,5833.561,4459.975,7637.4
"Sierra Leone","AFRO",3,5621.444,4335.475,7222.275
"Sierra Leone","AFRO",4,5232.225,3945.65,6747.025
"Sierra Leone","AFRO",5,5829.715,4471.95,7612.375
"Sierra Leone","AFRO",6,5878.946,4567.925,7513.375
"Sierra Leone","AFRO",7,6051.64,4655.8,7808.5
"Sierra Leone","AFRO",8,5979.461,4546,7704.8
"Sierra Leone","AFRO",9,5789.361,4397.9,7408.15
"Sierra Leone","AFRO",10,5669.312,4379.175,7339.725
"Sierra Leone","AFRO",11,5585.122,4325.9,7128.55
"Sierra Leone","AFRO",12,5738.922,4469.975,7355.25
"Sierra Leone","AFRO",13,5781.061,4427.95,7505.075
"Sierra Leone","AFRO",14,5700.25,4299.775,7396.15
"Sierra Leone","AFRO",15,5720.682,4438.9,7346.025
"Sierra Leone","AFRO",16,5534.487,4241.425,7152.6
"Sierra Leone","AFRO",17,5572.001,4242.375,7124.175
"Sierra Leone","AFRO",18,5927.948,4461.5,7657.175
"Sierra Leone","AFRO",19,6038.916,4563,7733.2
"Sierra Leone","AFRO",20,5747.059,4375.975,7294.225
"Sierra Leone","AFRO",21,5632.128,4306.5,7306.4
"Sierra Leone","AFRO",22,5537.445,4171.9,7035.2
"Sierra Leone","AFRO",23,5465.344,4166.575,6903.125
"Sierra Leone","AFRO",24,5710.093,4333.525,7394.025
"El Salvador","AMRO",1,4545,4545,4545
"El Salvador","AMRO",2,3102,3102,3102
"El Salvador","AMRO",3,2610,2610,2610
"El Salvador","AMRO",4,1906,1906,1906
"El Salvador","AMRO",5,2082,2082,2082
"El Salvador","AMRO",6,5930,5930,5930
"El Salvador","AMRO",7,8467,8467,8467
"El Salvador","AMRO",8,5210,5210,5210
"El Salvador","AMRO",9,3977.693,2946.9,5239.025
"El Salvador","AMRO",10,4008.669,2943.775,5427.15
"El Salvador","AMRO",11,3958.57,2973.85,5310.05
"El Salvador","AMRO",12,4134.321,3082.95,5469.6
"El Salvador","AMRO",13,4415.755,3181.875,5810.025
"El Salvador","AMRO",14,4280.009,3133.875,5591.85
"El Salvador","AMRO",15,4170.322,3108.625,5574.925
"El Salvador","AMRO",16,4132.768,3072.75,5390.325
"El Salvador","AMRO",17,4393.668,3217.65,5767.075
"El Salvador","AMRO",18,4472.574,3323.45,5934.1
"El Salvador","AMRO",19,4532.828,3370.95,5994.275
"El Salvador","AMRO",20,4573.77,3433.75,5962.85
"El Salvador","AMRO",21,4568.478,3387.85,5971.35
"El Salvador","AMRO",22,4601.874,3452.575,6087.4
"El Salvador","AMRO",23,4086.833,2999.95,5405.05
"El Salvador","AMRO",24,3831.167,2839.775,5003.75
"San Marino","EURO",1,28,28,28
"San Marino","EURO",2,34,34,34
"San Marino","EURO",3,61,61,61
"San Marino","EURO",4,33,33,33
"San Marino","EURO",5,31,31,31
"San Marino","EURO",6,32,32,32
"San Marino","EURO",7,30,30,30
"San Marino","EURO",8,25,25,25
"San Marino","EURO",9,20,20,20
"San Marino","EURO",10,30,30,30
"San Marino","EURO",11,33,33,33
"San Marino","EURO",12,55,55,55
"San Marino","EURO",13,28,28,28
"San Marino","EURO",14,38,38,38
"San Marino","EURO",15,41,41,41
"San Marino","EURO",16,35,35,35
"San Marino","EURO",17,23,23,23
"San Marino","EURO",18,22,22,22
"San Marino","EURO",19,28,28,28
"San Marino","EURO",20,27,27,27
"San Marino","EURO",21,27,27,27
"San Marino","EURO",22,35,35,35
"San Marino","EURO",23,26,26,26
"San Marino","EURO",24,36,36,36
"Somalia","EMRO",1,15350.628,11647.95,20016.375
"Somalia","EMRO",2,15205.914,11483.6,19660.425
"Somalia","EMRO",3,14732.863,11158.7,18980.5
"Somalia","EMRO",4,14494.42,11123.25,18608.325
"Somalia","EMRO",5,15076.708,11597.975,19578.075
"Somalia","EMRO",6,15610.818,12027.95,20124.175
"Somalia","EMRO",7,15767.871,12390.65,20132.7
"Somalia","EMRO",8,15699.736,12144.575,19886.775
"Somalia","EMRO",9,14929.059,11328.95,19094.6
"Somalia","EMRO",10,14807.13,11322.7,18948.15
"Somalia","EMRO",11,15241.453,11740,19486.35
"Somalia","EMRO",12,15133.912,11620.675,19557.125
"Somalia","EMRO",13,14859.468,11564.95,18970.975
"Somalia","EMRO",14,16402.344,12651.75,20808.675
"Somalia","EMRO",15,17008.588,13094.275,21731.075
"Somalia","EMRO",16,17230.735,13361.975,22055.825
"Somalia","EMRO",17,16232.717,12491.5,20926.35
"Somalia","EMRO",18,15403.332,11679.9,19935.325
"Somalia","EMRO",19,15707.873,12018.1,20212.25
"Somalia","EMRO",20,16440.549,12735.1,20713.125
"Somalia","EMRO",21,15880.619,11955.875,20592.175
"Somalia","EMRO",22,15431.377,11729.85,19852.025
"Somalia","EMRO",23,15456.075,11675.575,19944.15
"Somalia","EMRO",24,14889.873,11384.5,19043.55
"Serbia","EURO",1,11253,11253,11253
"Serbia","EURO",2,10478,10478,10478
"Serbia","EURO",3,10302,10302,10302
"Serbia","EURO",4,9818,9818,9818
"Serbia","EURO",5,9792,9792,9792
"Serbia","EURO",6,9477,9477,9477
"Serbia","EURO",7,11409,11409,11409
"Serbia","EURO",8,9938,9938,9938
"Serbia","EURO",9,9247,9247,9247
"Serbia","EURO",10,9508,9508,9508
"Serbia","EURO",11,12334,12334,12334
"Serbia","EURO",12,19717,19717,19717
"Serbia","EURO",13,11858,11858,11858
"Serbia","EURO",14,11572,11572,11572
"Serbia","EURO",15,14744,14744,14744
"Serbia","EURO",16,14410,14410,14410
"Serbia","EURO",17,11981,11981,11981
"Serbia","EURO",18,10356,10356,10356
"Serbia","EURO",19,9581,9581,9581
"Serbia","EURO",20,9615,9615,9615
"Serbia","EURO",21,12558,12558,12558
"Serbia","EURO",22,16695,16695,16695
"Serbia","EURO",23,17204,17204,17204
"Serbia","EURO",24,14125,14125,14125
"South Sudan","AFRO",1,8117.058,6277.625,10486.775
"South Sudan","AFRO",2,8024.381,6021.975,10402.025
"South Sudan","AFRO",3,7403.896,5784.6,9491.475
"South Sudan","AFRO",4,6986.384,5286.975,8912.225
"South Sudan","AFRO",5,7540.802,5708.8,9528.1
"South Sudan","AFRO",6,8066.667,6259.95,10282.675
"South Sudan","AFRO",7,8169.968,6321.775,10356.425
"South Sudan","AFRO",8,7885.303,6142.975,10117.175
"South Sudan","AFRO",9,7738.006,5944.575,9842.6
"South Sudan","AFRO",10,7830.706,5944.675,10023.6
"South Sudan","AFRO",11,7732.548,5898.35,9862.275
"South Sudan","AFRO",12,7644.043,5878.8,9804.1
"South Sudan","AFRO",13,7918.742,6048.825,10250.625
"South Sudan","AFRO",14,8705.73,6690.775,11089.475
"South Sudan","AFRO",15,8416.345,6423.8,10922.15
"South Sudan","AFRO",16,7913.136,6036.825,10281.025
"South Sudan","AFRO",17,7733.207,5873,9883.075
"South Sudan","AFRO",18,7993.801,6136.925,10294.3
"South Sudan","AFRO",19,8027.056,6093.275,10153.2
"South Sudan","AFRO",20,8005.448,6073.9,10137.575
"South Sudan","AFRO",21,8050.858,6296.75,10292.45
"South Sudan","AFRO",22,7781.968,6025.575,10157.675
"South Sudan","AFRO",23,7701.947,6059.55,9826.4
"South Sudan","AFRO",24,7811.738,6023.8,10011.2
"Sao Tome and Principe","AFRO",1,88.348,62,120
"Sao Tome and Principe","AFRO",2,86.708,59.975,117
"Sao Tome and Principe","AFRO",3,86.664,59,119
"Sao Tome and Principe","AFRO",4,75.608,52,103
"Sao Tome and Principe","AFRO",5,109.419,77,151
"Sao Tome and Principe","AFRO",6,89.126,63,119.025
"Sao Tome and Principe","AFRO",7,99.885,70,137
"Sao Tome and Principe","AFRO",8,83.681,58,114
"Sao Tome and Principe","AFRO",9,83.595,58,113.025
"Sao Tome and Principe","AFRO",10,89.322,61.975,124.025
"Sao Tome and Principe","AFRO",11,88.805,61,121.025
"Sao Tome and Principe","AFRO",12,84.392,57.975,117
"Sao Tome and Principe","AFRO",13,84.876,59,116.025
"Sao Tome and Principe","AFRO",14,109.24,77.975,148.025
"Sao Tome and Principe","AFRO",15,102.297,71,139
"Sao Tome and Principe","AFRO",16,90.445,64,124
"Sao Tome and Principe","AFRO",17,91.26,64,124.025
"Sao Tome and Principe","AFRO",18,86.03,59.975,116
"Sao Tome and Principe","AFRO",19,87.387,60.975,121
"Sao Tome and Principe","AFRO",20,87.137,61,118
"Sao Tome and Principe","AFRO",21,106.867,75,144.025
"Sao Tome and Principe","AFRO",22,98.507,68,133
"Sao Tome and Principe","AFRO",23,82.721,57,114
"Sao Tome and Principe","AFRO",24,90,62,122.025
"Suriname","AMRO",1,372,372,372
"Suriname","AMRO",2,388,388,388
"Suriname","AMRO",3,338,338,338
"Suriname","AMRO",4,321,321,321
"Suriname","AMRO",5,317,317,317
"Suriname","AMRO",6,367,367,367
"Suriname","AMRO",7,379,379,379
"Suriname","AMRO",8,450,450,450
"Suriname","AMRO",9,408,408,408
"Suriname","AMRO",10,402,402,402
"Suriname","AMRO",11,343,343,343
"Suriname","AMRO",12,400,400,400
"Suriname","AMRO",13,427,427,427
"Suriname","AMRO",14,333,333,333
"Suriname","AMRO",15,338,338,338
"Suriname","AMRO",16,360,360,360
"Suriname","AMRO",17,547,547,547
"Suriname","AMRO",18,704,704,704
"Suriname","AMRO",19,595,595,595
"Suriname","AMRO",20,497,497,497
"Suriname","AMRO",21,666,666,666
"Suriname","AMRO",22,701,701,701
"Suriname","AMRO",23,441,441,441
"Suriname","AMRO",24,455.341,326.925,608.075
"Slovakia","EURO",1,4951,4951,4951
"Slovakia","EURO",2,4688,4688,4688
"Slovakia","EURO",3,4957,4957,4957
"Slovakia","EURO",4,4248,4248,4248
"Slovakia","EURO",5,4265,4265,4265
"Slovakia","EURO",6,4063,4063,4063
"Slovakia","EURO",7,4283,4283,4283
"Slovakia","EURO",8,4429,4429,4429
"Slovakia","EURO",9,4380,4380,4380
"Slovakia","EURO",10,5399,5399,5399
"Slovakia","EURO",11,6061,6061,6061
"Slovakia","EURO",12,7487,7487,7487
"Slovakia","EURO",13,9057,9057,9057
"Slovakia","EURO",14,8022,8022,8022
"Slovakia","EURO",15,7480,7480,7480
"Slovakia","EURO",16,5525,5525,5525
"Slovakia","EURO",17,4668,4668,4668
"Slovakia","EURO",18,4401,4401,4401
"Slovakia","EURO",19,4324,4324,4324
"Slovakia","EURO",20,4254,4254,4254
"Slovakia","EURO",21,4687,4687,4687
"Slovakia","EURO",22,5694,5694,5694
"Slovakia","EURO",23,7513,7513,7513
"Slovakia","EURO",24,7059,7059,7059
"Slovenia","EURO",1,1977,1977,1977
"Slovenia","EURO",2,1906,1906,1906
"Slovenia","EURO",3,1878,1878,1878
"Slovenia","EURO",4,1734,1734,1734
"Slovenia","EURO",5,1630,1630,1630
"Slovenia","EURO",6,1626,1626,1626
"Slovenia","EURO",7,1605,1605,1605
"Slovenia","EURO",8,1635,1635,1635
"Slovenia","EURO",9,1695,1695,1695
"Slovenia","EURO",10,2163,2163,2163
"Slovenia","EURO",11,3135,3135,3135
"Slovenia","EURO",12,3262,3262,3262
"Slovenia","EURO",13,2629,2629,2629
"Slovenia","EURO",14,1865,1865,1865
"Slovenia","EURO",15,1955,1955,1955
"Slovenia","EURO",16,1813,1813,1813
"Slovenia","EURO",17,1775,1775,1775
"Slovenia","EURO",18,1687,1687,1687
"Slovenia","EURO",19,1532,1532,1532
"Slovenia","EURO",20,1502,1502,1502
"Slovenia","EURO",21,1770,1770,1770
"Slovenia","EURO",22,1992,1992,1992
"Slovenia","EURO",23,2418,2418,2418
"Slovenia","EURO",24,2254,2254,2254
"Sweden","EURO",1,8688,8688,8688
"Sweden","EURO",2,7855,7855,7855
"Sweden","EURO",3,8911,8911,8911
"Sweden","EURO",4,10994,10994,10994
"Sweden","EURO",5,9291,9291,9291
"Sweden","EURO",6,7749,7749,7749
"Sweden","EURO",7,7375,7375,7375
"Sweden","EURO",8,7259,7259,7259
"Sweden","EURO",9,7057,7057,7057
"Sweden","EURO",10,7589,7589,7589
"Sweden","EURO",11,8580,8580,8580
"Sweden","EURO",12,10674,10674,10674
"Sweden","EURO",13,10593,10593,10593
"Sweden","EURO",14,7863,7863,7863
"Sweden","EURO",15,8125,8125,8125
"Sweden","EURO",16,7613,7613,7613
"Sweden","EURO",17,7558,7558,7558
"Sweden","EURO",18,6875,6875,6875
"Sweden","EURO",19,6447,6447,6447
"Sweden","EURO",20,8044,8044,8044
"Sweden","EURO",21,6807,6807,6807
"Sweden","EURO",22,6858,6858,6858
"Sweden","EURO",23,9013,9013,9013
"Sweden","EURO",24,10959,10959,10959
"Eswatini","AFRO",1,996.054,762,1266.075
"Eswatini","AFRO",2,969.63,724.925,1266
"Eswatini","AFRO",3,947.111,720,1215.1
"Eswatini","AFRO",4,919.168,690.85,1200.125
"Eswatini","AFRO",5,934.288,701,1222.1
"Eswatini","AFRO",6,1026.763,778,1315.025
"Eswatini","AFRO",7,1142.45,869,1455.025
"Eswatini","AFRO",8,1217.227,915,1564.025
"Eswatini","AFRO",9,1084.175,817.975,1392.05
"Eswatini","AFRO",10,1045.411,802.9,1345.175
"Eswatini","AFRO",11,1016.322,767,1323
"Eswatini","AFRO",12,1198.392,907.95,1543.1
"Eswatini","AFRO",13,1613.071,1237.8,2094.125
"Eswatini","AFRO",14,1250.959,955.975,1584.225
"Eswatini","AFRO",15,1073.051,814.95,1408.15
"Eswatini","AFRO",16,989.256,760,1266.025
"Eswatini","AFRO",17,978.709,730.975,1268.175
"Eswatini","AFRO",18,1012.658,763.975,1312
"Eswatini","AFRO",19,1262.115,941.975,1639.175
"Eswatini","AFRO",20,1594.006,1201,2067.025
"Eswatini","AFRO",21,1291.533,988.9,1636.2
"Eswatini","AFRO",22,1073.954,820.775,1409
"Eswatini","AFRO",23,982.118,742,1266.4
"Eswatini","AFRO",24,1116.311,836.8,1445.025
"Seychelles","AFRO",1,65,65,65
"Seychelles","AFRO",2,61,61,61
"Seychelles","AFRO",3,57,57,57
"Seychelles","AFRO",4,59,59,59
"Seychelles","AFRO",5,41,41,41
"Seychelles","AFRO",6,52,52,52
"Seychelles","AFRO",7,56,56,56
"Seychelles","AFRO",8,50,50,50
"Seychelles","AFRO",9,54,54,54
"Seychelles","AFRO",10,43,43,43
"Seychelles","AFRO",11,66,66,66
"Seychelles","AFRO",12,64,64,64
"Seychelles","AFRO",13,69,69,69
"Seychelles","AFRO",14,74,74,74
"Seychelles","AFRO",15,70,70,70
"Seychelles","AFRO",16,71,71,71
"Seychelles","AFRO",17,91,91,91
"Seychelles","AFRO",18,109,109,109
"Seychelles","AFRO",19,111.049,71,158.025
"Seychelles","AFRO",20,112.387,76,159
"Seychelles","AFRO",21,94.022,61,137
"Seychelles","AFRO",22,79.295,52,113
"Seychelles","AFRO",23,86.052,55,123.025
"Seychelles","AFRO",24,80.77,53,113.025
"Syrian Arab Republic","EMRO",1,6612.584,4627.725,8991.25
"Syrian Arab Republic","EMRO",2,6406.415,4643.85,8938.125
"Syrian Arab Republic","EMRO",3,5720.312,4084.675,7813.375
"Syrian Arab Republic","EMRO",4,5283.121,3660.875,7333.05
"Syrian Arab Republic","EMRO",5,5298.958,3586.725,7390.125
"Syrian Arab Republic","EMRO",6,5658.397,3989.975,7886.7
"Syrian Arab Republic","EMRO",7,6087.502,4252,8506.25
"Syrian Arab Republic","EMRO",8,6110.442,4268.75,8299.575
"Syrian Arab Republic","EMRO",9,6043.126,4155.85,8360.1
"Syrian Arab Republic","EMRO",10,6341.432,4509.8,8624.3
"Syrian Arab Republic","EMRO",11,7036.436,4854.475,9541
"Syrian Arab Republic","EMRO",12,7215.64,5124.275,9995.25
"Syrian Arab Republic","EMRO",13,5938.104,3798.525,8785.275
"Syrian Arab Republic","EMRO",14,5476.191,3464.95,8127.075
"Syrian Arab Republic","EMRO",15,5651.903,3643.825,8265.425
"Syrian Arab Republic","EMRO",16,5756.697,3737.7,8398.125
"Syrian Arab Republic","EMRO",17,5553.777,3478.95,8209.05
"Syrian Arab Republic","EMRO",18,5299.929,3373.875,7716.7
"Syrian Arab Republic","EMRO",19,5161.467,3272.825,7586.45
"Syrian Arab Republic","EMRO",20,5216.68,3319.725,7769.775
"Syrian Arab Republic","EMRO",21,5312.63,3340.925,8104.025
"Syrian Arab Republic","EMRO",22,5469.235,3398.75,8165.75
"Syrian Arab Republic","EMRO",23,5713.376,3608.775,8412.2
"Syrian Arab Republic","EMRO",24,5813.554,3626.475,8369.225
"Chad","AFRO",1,13879.062,10791.725,17813.475
"Chad","AFRO",2,13576.268,10346.325,17698.45
"Chad","AFRO",3,12857.794,9910.725,16252.125
"Chad","AFRO",4,11603.22,8950.85,14763.35
"Chad","AFRO",5,13068.454,10017.85,16669.6
"Chad","AFRO",6,13102.177,9965.175,16641.575
"Chad","AFRO",7,13403.877,10217.95,17074.175
"Chad","AFRO",8,13144.324,10071.975,16572.5
"Chad","AFRO",9,12761.309,9795.35,16297.925
"Chad","AFRO",10,12428.125,9722.175,15597.475
"Chad","AFRO",11,12797.381,9810.375,16458.375
"Chad","AFRO",12,13248.573,10118.975,16509.25
"Chad","AFRO",13,13712.92,10530.425,17387.325
"Chad","AFRO",14,14297.005,11024.5,18108.325
"Chad","AFRO",15,13997.327,10645.9,17973.55
"Chad","AFRO",16,13500.771,10369,17570.1
"Chad","AFRO",17,13206.585,10152.225,16985.9
"Chad","AFRO",18,13374.268,10122.625,17158.725
"Chad","AFRO",19,13477.446,10537.375,17643.975
"Chad","AFRO",20,13378.686,10297.775,17410.05
"Chad","AFRO",21,12929.704,9965.65,16408.025
"Chad","AFRO",22,12645.781,9483.925,16082.9
"Chad","AFRO",23,13058.921,10201.95,16655.05
"Chad","AFRO",24,13673.207,10365.45,17748.475
"Togo","AFRO",1,5054,5054,5054
"Togo","AFRO",2,4633,4633,4633
"Togo","AFRO",3,4643,4643,4643
"Togo","AFRO",4,4428,4428,4428
"Togo","AFRO",5,4252,4252,4252
"Togo","AFRO",6,3973,3973,3973
"Togo","AFRO",7,3978,3978,3978
"Togo","AFRO",8,4085,4085,4085
"Togo","AFRO",9,3806,3806,3806
"Togo","AFRO",10,3704,3704,3704
"Togo","AFRO",11,3596,3596,3596
"Togo","AFRO",12,3327,3327,3327
"Togo","AFRO",13,4398,4398,4398
"Togo","AFRO",14,4374,4374,4374
"Togo","AFRO",15,5260,5260,5260
"Togo","AFRO",16,4741,4741,4741
"Togo","AFRO",17,4115,4115,4115
"Togo","AFRO",18,3846,3846,3846
"Togo","AFRO",19,4814,4814,4814
"Togo","AFRO",20,4677,4677,4677
"Togo","AFRO",21,4501,4501,4501
"Togo","AFRO",22,3767,3767,3767
"Togo","AFRO",23,4340,4340,4340
"Togo","AFRO",24,3669,3669,3669
"Thailand","SEARO",1,47125,47125,47125
"Thailand","SEARO",2,39758,39758,39758
"Thailand","SEARO",3,44304,44304,44304
"Thailand","SEARO",4,40057,40057,40057
"Thailand","SEARO",5,39674,39674,39674
"Thailand","SEARO",6,39479,39479,39479
"Thailand","SEARO",7,39817,39817,39817
"Thailand","SEARO",8,40999,40999,40999
"Thailand","SEARO",9,39361,39361,39361
"Thailand","SEARO",10,41640,41640,41640
"Thailand","SEARO",11,43545,43545,43545
"Thailand","SEARO",12,45679,45679,45679
"Thailand","SEARO",13,46685,46685,46685
"Thailand","SEARO",14,38228,38228,38228
"Thailand","SEARO",15,46748,46748,46748
"Thailand","SEARO",16,42435,42435,42435
"Thailand","SEARO",17,45387,45387,45387
"Thailand","SEARO",18,43522,43522,43522
"Thailand","SEARO",19,48944,48944,48944
"Thailand","SEARO",20,57125,57125,57125
"Thailand","SEARO",21,48129,48129,48129
"Thailand","SEARO",22,46448,46448,46448
"Thailand","SEARO",23,48892,48892,48892
"Thailand","SEARO",24,51107,51107,51107
"Tajikistan","EURO",1,5005,5005,5005
"Tajikistan","EURO",2,4328,4328,4328
"Tajikistan","EURO",3,4315,4315,4315
"Tajikistan","EURO",4,4278,4278,4278
"Tajikistan","EURO",5,7552,7552,7552
"Tajikistan","EURO",6,4820,4820,4820
"Tajikistan","EURO",7,4662,4662,4662
"Tajikistan","EURO",8,5020,5020,5020
"Tajikistan","EURO",9,5306,5306,5306
"Tajikistan","EURO",10,7181,7181,7181
"Tajikistan","EURO",11,6142,6142,6142
"Tajikistan","EURO",12,4923,4923,4923
"Tajikistan","EURO",13,4839.223,3614.5,6470.025
"Tajikistan","EURO",14,3796.404,2846.775,5093.8
"Tajikistan","EURO",15,3929.838,2854.95,5224.025
"Tajikistan","EURO",16,3805.178,2786.925,4997.05
"Tajikistan","EURO",17,3759.356,2815.725,4975.05
"Tajikistan","EURO",18,3804.26,2865.925,5062.5
"Tajikistan","EURO",19,4281.851,3221.925,5614.4
"Tajikistan","EURO",20,3819.63,2841.725,4986.2
"Tajikistan","EURO",21,3577.524,2654.85,4716.2
"Tajikistan","EURO",22,3984.417,2942.875,5190.125
"Tajikistan","EURO",23,4546.201,3364.625,6023.575
"Tajikistan","EURO",24,4984.712,3736.925,6738.525
"Turkmenistan","EURO",1,3493.98,2629.9,4529.025
"Turkmenistan","EURO",2,3220.719,2464.925,4138.275
"Turkmenistan","EURO",3,3159.638,2471.775,3987.15
"Turkmenistan","EURO",4,2904.451,2215.75,3700.025
"Turkmenistan","EURO",5,2903.896,2252,3750.1
"Turkmenistan","EURO",6,2982.867,2278.875,3828.1
"Turkmenistan","EURO",7,3000.089,2288.95,3862.075
"Turkmenistan","EURO",8,2970.544,2296.975,3852.075
"Turkmenistan","EURO",9,2995.175,2287.975,3852.4
"Turkmenistan","EURO",10,3236.674,2461.975,4167.075
"Turkmenistan","EURO",11,3519.874,2679.775,4474.15
"Turkmenistan","EURO",12,3605.169,2775.775,4620.3
"Turkmenistan","EURO",13,3388.914,2551.475,4402.05
"Turkmenistan","EURO",14,3124.705,2394.825,4024.25
"Turkmenistan","EURO",15,3083.554,2399.825,3956.05
"Turkmenistan","EURO",16,3077.358,2338.975,4009.35
"Turkmenistan","EURO",17,2995.015,2277.925,3932.075
"Turkmenistan","EURO",18,2949.425,2265.95,3851
"Turkmenistan","EURO",19,2972.358,2263.6,3833.125
"Turkmenistan","EURO",20,2993.987,2298.575,3927.575
"Turkmenistan","EURO",21,3018.33,2276,3889.025
"Turkmenistan","EURO",22,3164.966,2392.925,4077.125
"Turkmenistan","EURO",23,3395.711,2570.9,4425.275
"Turkmenistan","EURO",24,3507.249,2668.8,4505.5
"Timor-Leste","SEARO",1,674.462,521,870.1
"Timor-Leste","SEARO",2,662.001,497,866.025
"Timor-Leste","SEARO",3,642.277,486.9,827.175
"Timor-Leste","SEARO",4,583.364,448,761.025
"Timor-Leste","SEARO",5,609.317,462.975,779
